Time,THERMAL ZONE 1:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
09:20:00,2.741240E+04,4.943242E+03,1.414817E+00,4.843926E-01,9.711948E+03,1.239033E+04,5.012430E-01,1.214510E+00,3.774750E+04,1.217836E+04,1.948126E+00,1.193436E+00,1.069417E+05,0.000000E+00,5.506516E+00,0.000000E+00,9.689878E+03,5.571205E+02,4.999885E-01,5.458700E-02,2.260439E+04,7.311905E+03,1.166402E+00,7.164292E-01,2.150862E+04,1.271305E+04,1.109811E+00,1.245773E+00,1.008910E+05,0.000000E+00,5.194968E+00,0.000000E+00,7.642902E+03,0.000000E+00,3.943856E-01,0.000000E+00,1.506047E+04,0.000000E+00,7.771761E-01,0.000000E+00,9.377445E+03,2.001230E+04,4.839788E-01,1.960938E+00,2.924498E+04,1.176566E+04,1.509401E+00,1.152995E+00,1.029332E+05,0.000000E+00,5.300182E+00,0.000000E+00,8.368615E+03,5.370678E+02,4.318341E-01,5.262215E-02,1.379170E+04,6.555447E+03,7.117041E-01,6.423086E-01
09:30:00,2.741226E+04,5.247691E+03,1.414810E+00,5.142288E-01,9.711760E+03,1.308261E+04,5.012338E-01,1.282390E+00,3.774712E+04,1.243019E+04,1.948107E+00,1.218117E+00,1.069416E+05,0.000000E+00,5.506512E+00,0.000000E+00,9.689831E+03,5.880083E+02,4.999861E-01,5.761344E-02,2.260424E+04,7.352628E+03,1.166395E+00,7.204190E-01,2.150848E+04,1.273546E+04,1.109804E+00,1.247969E+00,1.008909E+05,0.000000E+00,5.194967E+00,0.000000E+00,7.642888E+03,0.000000E+00,3.943849E-01,0.000000E+00,1.506045E+04,0.000000E+00,7.771752E-01,0.000000E+00,9.377280E+03,2.003740E+04,4.839708E-01,1.963397E+00,2.924481E+04,1.201380E+04,1.509393E+00,1.177315E+00,1.029331E+05,0.000000E+00,5.300180E+00,0.000000E+00,8.368592E+03,5.640402E+02,4.318329E-01,5.526494E-02,1.379168E+04,6.595404E+03,7.117029E-01,6.462236E-01
09:40:00,2.741213E+04,5.546632E+03,1.414804E+00,5.435253E-01,9.711593E+03,1.376109E+04,5.012257E-01,1.348918E+00,3.774678E+04,1.268268E+04,1.948089E+00,1.242862E+00,1.069415E+05,6.263754E+01,5.506508E+00,6.223577E-03,9.689788E+03,6.190393E+02,4.999839E-01,6.065390E-02,2.260409E+04,7.395202E+03,1.166387E+00,7.245903E-01,2.150836E+04,1.275991E+04,1.109798E+00,1.250365E+00,1.008909E+05,0.000000E+00,5.194966E+00,0.000000E+00,7.642874E+03,0.000000E+00,3.943842E-01,0.000000E+00,1.506043E+04,0.000000E+00,7.771745E-01,0.000000E+00,9.377137E+03,2.006371E+04,4.839638E-01,1.965975E+00,2.924466E+04,1.226112E+04,1.509385E+00,1.201553E+00,1.029331E+05,6.986340E+01,5.300178E+00,6.941468E-03,8.368570E+03,5.911173E+02,4.318318E-01,5.791798E-02,1.379166E+04,6.635890E+03,7.117018E-01,6.501903E-01
09:50:00,2.741202E+04,5.838161E+03,1.414798E+00,5.720955E-01,9.711444E+03,1.442589E+04,5.012183E-01,1.414105E+00,3.774648E+04,1.293420E+04,1.948073E+00,1.267512E+00,1.069414E+05,2.785577E+02,5.506504E+00,2.738086E-02,9.689749E+03,6.503929E+02,4.999819E-01,6.372598E-02,2.260396E+04,7.439463E+03,1.166381E+00,7.289269E-01,2.150825E+04,1.278621E+04,1.109792E+00,1.252942E+00,1.008909E+05,0.000000E+00,5.194964E+00,0.000000E+00,7.642863E+03,0.000000E+00,3.943836E-01,0.000000E+00,1.506042E+04,0.000000E+00,7.771738E-01,0.000000E+00,9.377013E+03,2.009101E+04,4.839578E-01,1.968650E+00,2.924452E+04,1.250576E+04,1.509378E+00,1.225529E+00,1.029331E+05,2.866697E+02,5.300177E+00,2.818586E-02,8.368550E+03,6.180787E+02,4.318308E-01,6.055969E-02,1.379164E+04,6.676760E+03,7.117006E-01,6.541947E-01
10:00:00,2.741192E+04,6.120813E+03,1.414793E+00,5.997957E-01,9.711309E+03,1.507711E+04,5.012117E-01,1.477962E+00,3.774620E+04,1.318312E+04,1.948059E+00,1.291907E+00,1.069414E+05,5.346552E+02,5.506501E+00,5.247359E-02,9.689713E+03,6.818670E+02,4.999800E-01,6.680985E-02,2.260385E+04,7.485268E+03,1.166375E+00,7.334149E-01,2.150814E+04,1.281424E+04,1.109787E+00,1.255690E+00,1.008909E+05,0.000000E+00,5.194964E+00,0.000000E+00,7.642852E+03,0.000000E+00,3.943831E-01,0.000000E+00,1.506041E+04,0.000000E+00,7.771731E-01,0.000000E+00,9.376904E+03,2.011912E+04,4.839525E-01,1.971404E+00,2.924440E+04,1.274596E+04,1.509372E+00,1.249069E+00,1.029330E+05,5.405902E+02,5.300175E+00,5.306531E-02,8.368531E+03,6.448407E+02,4.318298E-01,6.318185E-02,1.379162E+04,6.717889E+03,7.116996E-01,6.582245E-01
10:10:00,2.741183E+04,6.394043E+03,1.414789E+00,6.265726E-01,9.711187E+03,1.571500E+04,5.012056E-01,1.540515E+00,3.774594E+04,1.342862E+04,1.948046E+00,1.315968E+00,1.069413E+05,8.874600E+02,5.506498E+00,8.704196E-02,9.689679E+03,7.134780E+02,4.999783E-01,6.990712E-02,2.260374E+04,7.532502E+03,1.166369E+00,7.380428E-01,2.150804E+04,1.284391E+04,1.109782E+00,1.258597E+00,1.008909E+05,0.000000E+00,5.194963E+00,0.000000E+00,7.642843E+03,0.000000E+00,3.943826E-01,0.000000E+00,1.506040E+04,0.000000E+00,7.771725E-01,0.000000E+00,9.376810E+03,2.014790E+04,4.839479E-01,1.974224E+00,2.924428E+04,1.298065E+04,1.509366E+00,1.272070E+00,1.029330E+05,8.867168E+02,5.300174E+00,8.697936E-02,8.368513E+03,6.713475E+02,4.318289E-01,6.577900E-02,1.379160E+04,6.759174E+03,7.116985E-01,6.622696E-01
10:20:00,2.741176E+04,6.657552E+03,1.414785E+00,6.523967E-01,9.711076E+03,1.633967E+04,5.012001E-01,1.601770E+00,3.774571E+04,1.366939E+04,1.948034E+00,1.339564E+00,1.069412E+05,1.319179E+03,5.506495E+00,1.293430E-01,9.689648E+03,7.450973E+02,4.999767E-01,7.300521E-02,2.260364E+04,7.581030E+03,1.166364E+00,7.427976E-01,2.150795E+04,1.287515E+04,1.109777E+00,1.261658E+00,1.008908E+05,1.030765E+02,5.194962E+00,1.016797E-02,7.642834E+03,0.000000E+00,3.943821E-01,0.000000E+00,1.506039E+04,1.566395E+01,7.771720E-01,1.537595E-03,9.376727E+03,2.017723E+04,4.839439E-01,1.977098E+00,2.924417E+04,1.320875E+04,1.509360E+00,1.294425E+00,1.029330E+05,1.307072E+03,5.300172E+00,1.281670E-01,8.368496E+03,6.975254E+02,4.318280E-01,6.834393E-02,1.379158E+04,6.800491E+03,7.116974E-01,6.663179E-01
10:30:00,2.741169E+04,6.910071E+03,1.414781E+00,6.771439E-01,9.710974E+03,1.695119E+04,5.011951E-01,1.661738E+00,3.774549E+04,1.390443E+04,1.948023E+00,1.362598E+00,1.069412E+05,1.828591E+03,5.506492E+00,1.792572E-01,9.689619E+03,7.762717E+02,4.999752E-01,7.605970E-02,2.260354E+04,7.630718E+03,1.166359E+00,7.476660E-01,2.150786E+04,1.290788E+04,1.109772E+00,1.264866E+00,1.008908E+05,2.863922E+02,5.194961E+00,2.813019E-02,7.642826E+03,0.000000E+00,3.943817E-01,0.000000E+00,1.506038E+04,6.622070E+01,7.771715E-01,6.491040E-03,9.376654E+03,2.020702E+04,4.839403E-01,1.980017E+00,2.924407E+04,1.342926E+04,1.509355E+00,1.316035E+00,1.029329E+05,1.800385E+03,5.300171E+00,1.765037E-01,8.368479E+03,7.229654E+02,4.318271E-01,7.083655E-02,1.379156E+04,6.841719E+03,7.116964E-01,6.703574E-01
10:40:00,2.741163E+04,7.152024E+03,1.414778E+00,7.008555E-01,9.710880E+03,1.754966E+04,5.011904E-01,1.720426E+00,3.774529E+04,1.413380E+04,1.948012E+00,1.385077E+00,1.069411E+05,2.352403E+03,5.506490E+00,2.304967E-01,9.689592E+03,8.071802E+02,4.999738E-01,7.908814E-02,2.260345E+04,7.681431E+03,1.166355E+00,7.526349E-01,2.150778E+04,1.294205E+04,1.109768E+00,1.268215E+00,1.008908E+05,5.309758E+02,5.194961E+00,5.209460E-02,7.642819E+03,0.000000E+00,3.943814E-01,0.000000E+00,1.506037E+04,1.127505E+02,7.771710E-01,1.104994E-02,9.376590E+03,2.023720E+04,4.839372E-01,1.982974E+00,2.924398E+04,1.364225E+04,1.509350E+00,1.336909E+00,1.029329E+05,2.296702E+03,5.300169E+00,2.250393E-01,8.368463E+03,7.477372E+02,4.318263E-01,7.326370E-02,1.379154E+04,6.882741E+03,7.116954E-01,6.743767E-01
10:50:00,2.741157E+04,7.383512E+03,1.414775E+00,7.235415E-01,9.710794E+03,1.813514E+04,5.011861E-01,1.777842E+00,3.774511E+04,1.435734E+04,1.948003E+00,1.406985E+00,1.069411E+05,2.799309E+03,5.506488E+00,2.742867E-01,9.689566E+03,8.377354E+02,4.999725E-01,8.208196E-02,2.260337E+04,7.733038E+03,1.166350E+00,7.576914E-01,2.150769E+04,1.297762E+04,1.109764E+00,1.271700E+00,1.008908E+05,8.566041E+02,5.194960E+00,8.400005E-02,7.642813E+03,0.000000E+00,3.943810E-01,0.000000E+00,1.506036E+04,1.766044E+02,7.771706E-01,1.730623E-02,9.376534E+03,2.026770E+04,4.839344E-01,1.985963E+00,2.924389E+04,1.384764E+04,1.509346E+00,1.357038E+00,1.029329E+05,2.718708E+03,5.300168E+00,2.663893E-01,8.368448E+03,7.718598E+02,4.318255E-01,7.562724E-02,1.379152E+04,6.923449E+03,7.116945E-01,6.783654E-01
11:00:00,2.741152E+04,7.608315E+03,1.414773E+00,7.455725E-01,9.710714E+03,1.870771E+04,5.011820E-01,1.833992E+00,3.774494E+04,1.457757E+04,1.947994E+00,1.428569E+00,1.069411E+05,3.283412E+03,5.506485E+00,3.217234E-01,9.689542E+03,8.677863E+02,4.999712E-01,8.502636E-02,2.260329E+04,7.785417E+03,1.166346E+00,7.628236E-01,2.150762E+04,1.301454E+04,1.109760E+00,1.275319E+00,1.008908E+05,1.256805E+03,5.194959E+00,1.232127E-01,7.642807E+03,0.000000E+00,3.943807E-01,0.000000E+00,1.506035E+04,2.514983E+02,7.771702E-01,2.464419E-02,9.376484E+03,2.029847E+04,4.839319E-01,1.988978E+00,2.924380E+04,1.404810E+04,1.509341E+00,1.376683E+00,1.029329E+05,3.177304E+03,5.300167E+00,3.113266E-01,8.368433E+03,7.954015E+02,4.318247E-01,7.793385E-02,1.379150E+04,6.963757E+03,7.116935E-01,6.823148E-01
11:10:00,2.741148E+04,7.824372E+03,1.414770E+00,7.667462E-01,9.710639E+03,1.924828E+04,5.011783E-01,1.887004E+00,3.774477E+04,1.479119E+04,1.947986E+00,1.449503E+00,1.069410E+05,3.727407E+03,5.506483E+00,3.652311E-01,9.689519E+03,8.968750E+02,4.999700E-01,8.787649E-02,2.260322E+04,7.836388E+03,1.166343E+00,7.678178E-01,2.150754E+04,1.305132E+04,1.109756E+00,1.278923E+00,1.008908E+05,1.711426E+03,5.194959E+00,1.677579E-01,7.642801E+03,1.086737E+01,3.943804E-01,1.068515E-03,1.506035E+04,3.343580E+02,7.771699E-01,3.276264E-02,9.376439E+03,2.032846E+04,4.839297E-01,1.991916E+00,2.924372E+04,1.424085E+04,1.509337E+00,1.395573E+00,1.029328E+05,3.597036E+03,5.300166E+00,3.524568E-01,8.368419E+03,8.179242E+02,4.318240E-01,8.014062E-02,1.379148E+04,7.002018E+03,7.116926E-01,6.860636E-01
11:20:00,2.741143E+04,8.033180E+03,1.414768E+00,7.872095E-01,9.710569E+03,1.975697E+04,5.011747E-01,1.936891E+00,3.774462E+04,1.500022E+04,1.947978E+00,1.469989E+00,1.069410E+05,4.149903E+03,5.506481E+00,4.066325E-01,9.689497E+03,9.250132E+02,4.999689E-01,9.063348E-02,2.260315E+04,7.885886E+03,1.166339E+00,7.726677E-01,2.150747E+04,1.308792E+04,1.109752E+00,1.282509E+00,1.008908E+05,2.117370E+03,5.194958E+00,2.074657E-01,7.642796E+03,2.908450E+01,3.943802E-01,2.853418E-03,1.506034E+04,4.091929E+02,7.771695E-01,4.009198E-02,9.376399E+03,2.035762E+04,4.839277E-01,1.994774E+00,2.924364E+04,1.442780E+04,1.509333E+00,1.413894E+00,1.029328E+05,3.996730E+03,5.300164E+00,3.916236E-01,8.368406E+03,8.395240E+02,4.318233E-01,8.225695E-02,1.379146E+04,7.038353E+03,7.116917E-01,6.896238E-01
11:30:00,2.741140E+04,8.235514E+03,1.414766E+00,8.070384E-01,9.710503E+03,2.023384E+04,5.011714E-01,1.983658E+00,3.774448E+04,1.520578E+04,1.947970E+00,1.490134E+00,1.069409E+05,4.552677E+03,5.506479E+00,4.461016E-01,9.689477E+03,9.521851E+02,4.999678E-01,9.329578E-02,2.260308E+04,7.933874E+03,1.166336E+00,7.773696E-01,2.150740E+04,1.312430E+04,1.109748E+00,1.286074E+00,1.008908E+05,2.496831E+03,5.194958E+00,2.446469E-01,7.642791E+03,4.924783E+01,3.943799E-01,4.828991E-03,1.506033E+04,4.565277E+02,7.771692E-01,4.472979E-02,9.376364E+03,2.038594E+04,4.839260E-01,1.997549E+00,2.924357E+04,1.460985E+04,1.509329E+00,1.431736E+00,1.029328E+05,4.378121E+03,5.300163E+00,4.289973E-01,8.368392E+03,8.602617E+02,4.318226E-01,8.428881E-02,1.379145E+04,7.072604E+03,7.116908E-01,6.929798E-01
11:40:00,2.741136E+04,8.431926E+03,1.414765E+00,8.262871E-01,9.710440E+03,2.067898E+04,5.011682E-01,2.027312E+00,3.774435E+04,1.540884E+04,1.947964E+00,1.510034E+00,1.069409E+05,4.936847E+03,5.506478E+00,4.837479E-01,9.689457E+03,9.783918E+02,4.999668E-01,9.586351E-02,2.260302E+04,7.980338E+03,1.166332E+00,7.819221E-01,2.150733E+04,1.316041E+04,1.109745E+00,1.289613E+00,1.008908E+05,2.867974E+03,5.194957E+00,2.810145E-01,7.642786E+03,7.543901E+01,3.943797E-01,7.395165E-03,1.506033E+04,5.150875E+02,7.771690E-01,5.046741E-02,9.376332E+03,2.041338E+04,4.839244E-01,2.000238E+00,2.924349E+04,1.478797E+04,1.509326E+00,1.449192E+00,1.029328E+05,4.741715E+03,5.300162E+00,4.646271E-01,8.368380E+03,8.801701E+02,4.318220E-01,8.623941E-02,1.379143E+04,7.104679E+03,7.116899E-01,6.961226E-01
11:50:00,2.741133E+04,8.622911E+03,1.414763E+00,8.450039E-01,9.710381E+03,2.109244E+04,5.011652E-01,2.067861E+00,3.774422E+04,1.561038E+04,1.947957E+00,1.529785E+00,1.069409E+05,5.303374E+03,5.506476E+00,5.196656E-01,9.689438E+03,1.003809E+03,4.999658E-01,9.835384E-02,2.260296E+04,8.025276E+03,1.166329E+00,7.863252E-01,2.150727E+04,1.319621E+04,1.109742E+00,1.293121E+00,1.008907E+05,3.210625E+03,5.194957E+00,3.145907E-01,7.642782E+03,1.059170E+02,3.943794E-01,1.038136E-02,1.506032E+04,5.633586E+02,7.771687E-01,5.519698E-02,9.376303E+03,2.043992E+04,4.839229E-01,2.002839E+00,2.924343E+04,1.496310E+04,1.509322E+00,1.466354E+00,1.029328E+05,5.087975E+03,5.300161E+00,4.985587E-01,8.368367E+03,8.994017E+02,4.318213E-01,8.812369E-02,1.379141E+04,7.134506E+03,7.116890E-01,6.990451E-01
12:00:00,2.741130E+04,8.805538E+03,1.414761E+00,8.629016E-01,9.710324E+03,2.147429E+04,5.011623E-01,2.105310E+00,3.774410E+04,1.580862E+04,1.947951E+00,1.549213E+00,1.069408E+05,5.651458E+03,5.506474E+00,5.537763E-01,9.689420E+03,1.028646E+03,4.999649E-01,1.007874E-01,2.260290E+04,8.068696E+03,1.166326E+00,7.905795E-01,2.150720E+04,1.323165E+04,1.109738E+00,1.296594E+00,1.008907E+05,3.530861E+03,5.194957E+00,3.459710E-01,7.642778E+03,1.403905E+02,3.943792E-01,1.375905E-02,1.506032E+04,6.074860E+02,7.771685E-01,5.952055E-02,9.376276E+03,2.046553E+04,4.839216E-01,2.005348E+00,2.924336E+04,1.513330E+04,1.509319E+00,1.483034E+00,1.029327E+05,5.415953E+03,5.300160E+00,5.306990E-01,8.368355E+03,9.180055E+02,4.318207E-01,8.994646E-02,1.379140E+04,7.162025E+03,7.116882E-01,7.017415E-01
12:10:00,2.741128E+04,8.982821E+03,1.414760E+00,8.802756E-01,9.710271E+03,2.184392E+04,5.011596E-01,2.141560E+00,3.774399E+04,1.600759E+04,1.947945E+00,1.568712E+00,1.069408E+05,5.992856E+03,5.506473E+00,5.872319E-01,9.689402E+03,1.053425E+03,4.999640E-01,1.032152E-01,2.260284E+04,8.112697E+03,1.166323E+00,7.948908E-01,2.150714E+04,1.326813E+04,1.109735E+00,1.300169E+00,1.008907E+05,3.839430E+03,5.194956E+00,3.762083E-01,7.642774E+03,1.673730E+02,3.943790E-01,1.639902E-02,1.506031E+04,6.493560E+02,7.771683E-01,6.362294E-02,9.376252E+03,2.049119E+04,4.839204E-01,2.007862E+00,2.924330E+04,1.530208E+04,1.509315E+00,1.499575E+00,1.029327E+05,5.737032E+03,5.300159E+00,5.621633E-01,8.368344E+03,9.365315E+02,4.318201E-01,9.176161E-02,1.379138E+04,7.188771E+03,7.116874E-01,7.043621E-01
12:20:00,2.741125E+04,9.153760E+03,1.414759E+00,8.970279E-01,9.710219E+03,2.220129E+04,5.011569E-01,2.176607E+00,3.774388E+04,1.620606E+04,1.947939E+00,1.588162E+00,1.069408E+05,6.326680E+03,5.506471E+00,6.199455E-01,9.689386E+03,1.078150E+03,4.999631E-01,1.056378E-01,2.260279E+04,8.157262E+03,1.166320E+00,7.992573E-01,2.150708E+04,1.330559E+04,1.109732E+00,1.303840E+00,1.008907E+05,4.135711E+03,5.194956E+00,4.052417E-01,7.642771E+03,1.902423E+02,3.943789E-01,1.863974E-02,1.506031E+04,6.891887E+02,7.771681E-01,6.752574E-02,9.376230E+03,2.051687E+04,4.839193E-01,2.010379E+00,2.924323E+04,1.546830E+04,1.509312E+00,1.515864E+00,1.029327E+05,6.050219E+03,5.300158E+00,5.928543E-01,8.368332E+03,9.549434E+02,4.318195E-01,9.356558E-02,1.379137E+04,7.214520E+03,7.116865E-01,7.068851E-01
12:30:00,2.741123E+04,9.317974E+03,1.414758E+00,9.131213E-01,9.710169E+03,2.254640E+04,5.011544E-01,2.210453E+00,3.774377E+04,1.640290E+04,1.947934E+00,1.607452E+00,1.069408E+05,6.652245E+03,5.506470E+00,6.518499E-01,9.689370E+03,1.102857E+03,4.999623E-01,1.080585E-01,2.260273E+04,8.202358E+03,1.166318E+00,8.036759E-01,2.150702E+04,1.334397E+04,1.109729E+00,1.307600E+00,1.008907E+05,4.419734E+03,5.194956E+00,4.330741E-01,7.642767E+03,2.142728E+02,3.943787E-01,2.099425E-02,1.506031E+04,7.271282E+02,7.771679E-01,7.124303E-02,9.376210E+03,2.054252E+04,4.839183E-01,2.012892E+00,2.924317E+04,1.563100E+04,1.509309E+00,1.531808E+00,1.029327E+05,6.354854E+03,5.300157E+00,6.227075E-01,8.368321E+03,9.732480E+02,4.318190E-01,9.535904E-02,1.379135E+04,7.239349E+03,7.116857E-01,7.093177E-01
12:40:00,2.741121E+04,9.475207E+03,1.414756E+00,9.285306E-01,9.710122E+03,2.287924E+04,5.011520E-01,2.243096E+00,3.774368E+04,1.659718E+04,1.947929E+00,1.626492E+00,1.069407E+05,6.968893E+03,5.506468E+00,6.828806E-01,9.689354E+03,1.127574E+03,4.999615E-01,1.104803E-01,2.260268E+04,8.247938E+03,1.166315E+00,8.081419E-01,2.150696E+04,1.338318E+04,1.109726E+00,1.311443E+00,1.008907E+05,4.692051E+03,5.194955E+00,4.597596E-01,7.642764E+03,2.352605E+02,3.943785E-01,2.305065E-02,1.506030E+04,7.632732E+02,7.771677E-01,7.478451E-02,9.376191E+03,2.056809E+04,4.839173E-01,2.015398E+00,2.924312E+04,1.578938E+04,1.509306E+00,1.547330E+00,1.029327E+05,6.650264E+03,5.300156E+00,6.516569E-01,8.368311E+03,9.915028E+02,4.318184E-01,9.714762E-02,1.379133E+04,7.263276E+03,7.116849E-01,7.116620E-01
12:50:00,2.741118E+04,9.625593E+03,1.414755E+00,9.432688E-01,9.710076E+03,2.319979E+04,5.011496E-01,2.274533E+00,3.774358E+04,1.678812E+04,1.947924E+00,1.645204E+00,1.069407E+05,7.276133E+03,5.506467E+00,7.129895E-01,9.689339E+03,1.152178E+03,4.999607E-01,1.128910E-01,2.260263E+04,8.293940E+03,1.166312E+00,8.126492E-01,2.150691E+04,1.342315E+04,1.109723E+00,1.315360E+00,1.008907E+05,4.952657E+03,5.194955E+00,4.852977E-01,7.642761E+03,2.548206E+02,3.943784E-01,2.496715E-02,1.506030E+04,7.976955E+02,7.771675E-01,7.815719E-02,9.376173E+03,2.059353E+04,4.839164E-01,2.017891E+00,2.924306E+04,1.594280E+04,1.509303E+00,1.562365E+00,1.029327E+05,6.935978E+03,5.300156E+00,6.796561E-01,8.368300E+03,1.009607E+03,4.318179E-01,9.892143E-02,1.379132E+04,7.286303E+03,7.116842E-01,7.139182E-01
