Time,THERMAL ZONE 1:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 16:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 16:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 16:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 16:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
22:10:00,1.503798E+05,2.347123E+03,7.756733E+00,2.299810E-01,1.113636E+04,1.569633E+03,5.746115E-01,1.538091E-01,2.630973E+04,7.351641E+03,1.357072E+00,7.117508E-01,2.626575E+04,2.048606E+03,1.354803E+00,2.007472E-01,7.172147E+04,1.419262E+04,3.700328E+00,1.391065E+00,1.398136E+04,1.382192E+04,7.213808E-01,1.337799E+00,1.842557E+04,1.686396E+03,9.504862E-01,1.652546E-01,1.188770E+05,4.291340E+04,6.133056E+00,4.210939E+00,6.335985E+03,1.519689E+03,3.269991E-01,1.489487E-01,1.485193E+05,3.841800E+04,7.660689E+00,3.723106E+00,1.083846E+04,1.036917E+03,5.592401E-01,1.016079E-01,1.072977E+04,1.239653E+03,5.536317E-01,1.214738E-01,1.784690E+04,5.404408E+03,9.207678E-01,5.260728E-01,1.780834E+04,3.490361E+02,9.187785E-01,3.419972E-02,3.913526E+04,7.848204E+03,2.019643E+00,7.691785E-01,6.263022E+03,1.174849E+04,3.232335E-01,1.139044E+00
22:20:00,1.503799E+05,1.806957E+03,7.756741E+00,1.770529E-01,1.113638E+04,1.248467E+03,5.746128E-01,1.223379E-01,2.630978E+04,6.680908E+03,1.357075E+00,6.312407E-01,2.626580E+04,1.624327E+03,1.354806E+00,1.591712E-01,7.172167E+04,1.170142E+04,3.700338E+00,1.138654E+00,1.398141E+04,1.248592E+04,7.213834E-01,1.179680E+00,1.842562E+04,1.339478E+03,9.504887E-01,1.312591E-01,1.188772E+05,3.392385E+04,6.133064E+00,3.328796E+00,6.336004E+03,1.204100E+03,3.270001E-01,1.180167E-01,1.485194E+05,3.419945E+04,7.660696E+00,3.244829E+00,1.083847E+04,8.237832E+02,5.592411E-01,8.072283E-02,1.072978E+04,9.849681E+02,5.536324E-01,9.651720E-02,1.784692E+04,4.643516E+03,9.207687E-01,4.455197E-01,1.780836E+04,2.699048E+02,9.187794E-01,2.644613E-02,3.913533E+04,6.237035E+03,2.019646E+00,6.112722E-01,6.263039E+03,1.030855E+04,3.232343E-01,9.809440E-01
22:30:00,1.503801E+05,1.301825E+03,7.756749E+00,1.275578E-01,1.113640E+04,9.309573E+02,5.746140E-01,9.122497E-02,2.630983E+04,6.115306E+03,1.357078E+00,5.587129E-01,2.626585E+04,1.207407E+03,1.354809E+00,1.183163E-01,7.172186E+04,9.551913E+03,3.700348E+00,9.143707E-01,1.398146E+04,1.124144E+04,7.213858E-01,1.029011E+00,1.842566E+04,9.973621E+02,9.504909E-01,9.773425E-02,1.188774E+05,2.513773E+04,6.133072E+00,2.466630E+00,6.336021E+03,8.943501E+02,3.270009E-01,8.765727E-02,1.485195E+05,3.094839E+04,7.660703E+00,2.842428E+00,1.083849E+04,6.135588E+02,5.592419E-01,6.012282E-02,1.072979E+04,7.337290E+02,5.536330E-01,7.189823E-02,1.784693E+04,4.027129E+03,9.207696E-01,3.761602E-01,1.780837E+04,1.954550E+02,9.187802E-01,1.915128E-02,3.913539E+04,4.646702E+03,2.019649E+00,4.554084E-01,6.263055E+03,8.997269E+03,3.232351E-01,8.329724E-01
22:40:00,1.503802E+05,8.320540E+02,7.756756E+00,8.152768E-02,1.113642E+04,6.170682E+02,5.746151E-01,6.046682E-02,2.630988E+04,5.602955E+03,1.357080E+00,4.902924E-01,2.626589E+04,7.977634E+02,1.354811E+00,7.817445E-02,7.172204E+04,8.041880E+03,3.700357E+00,7.393933E-01,1.398150E+04,1.007021E+04,7.213881E-01,8.844874E-01,1.842570E+04,6.600682E+02,9.504930E-01,6.468188E-02,1.188775E+05,1.655454E+04,6.133079E+00,1.624392E+00,6.336036E+03,5.904254E+02,3.270017E-01,5.786882E-02,1.485196E+05,2.810410E+04,7.660709E+00,2.471223E+00,1.083851E+04,4.061535E+02,5.592428E-01,3.979909E-02,1.072980E+04,4.858740E+02,5.536335E-01,4.761088E-02,1.784695E+04,3.463932E+03,9.207704E-01,3.108953E-01,1.780839E+04,1.256661E+02,9.187811E-01,1.231313E-02,3.913545E+04,3.077128E+03,2.019652E+00,3.015792E-01,6.263069E+03,7.767265E+03,3.232359E-01,6.916119E-01
22:50:00,1.503803E+05,3.979939E+02,7.756763E+00,3.899682E-02,1.113645E+04,3.067632E+02,5.746161E-01,3.005988E-02,2.630993E+04,5.118599E+03,1.357082E+00,4.241687E-01,2.626594E+04,4.360788E+02,1.354814E+00,4.189303E-02,7.172221E+04,6.567501E+03,3.700366E+00,5.670248E-01,1.398154E+04,8.935379E+03,7.213902E-01,7.432473E-01,1.842574E+04,3.276114E+02,9.504950E-01,3.210353E-02,1.188776E+05,8.175131E+03,6.133085E+00,8.021656E-01,6.336049E+03,2.923122E+02,3.270024E-01,2.865008E-02,1.485197E+05,2.553528E+04,7.660714E+00,2.122003E+00,1.083852E+04,2.016138E+02,5.592435E-01,1.975619E-02,1.072981E+04,2.413297E+02,5.536341E-01,2.364794E-02,1.784696E+04,2.944371E+03,9.207712E-01,2.490857E-01,1.780841E+04,6.051963E+01,9.187819E-01,5.929884E-03,3.913550E+04,1.528244E+03,2.019655E+00,1.497781E-01,6.263083E+03,6.582891E+03,3.232366E-01,5.542101E-01
23:00:00,1.503805E+05,0.000000E+00,7.756769E+00,0.000000E+00,1.113647E+04,0.000000E+00,5.746172E-01,0.000000E+00,2.630997E+04,4.639436E+03,1.357085E+00,3.585873E-01,2.626598E+04,1.227002E+02,1.354816E+00,9.476781E-03,7.172237E+04,5.083541E+03,3.700374E+00,3.944892E-01,1.398158E+04,7.822813E+03,7.213922E-01,6.042086E-01,1.842578E+04,0.000000E+00,9.504969E-01,0.000000E+00,1.188777E+05,0.000000E+00,6.133092E+00,0.000000E+00,6.336061E+03,0.000000E+00,3.270030E-01,0.000000E+00,1.485198E+05,2.302183E+04,7.660719E+00,1.777813E+00,1.083854E+04,0.000000E+00,5.592443E-01,0.000000E+00,1.072982E+04,0.000000E+00,5.536346E-01,0.000000E+00,1.784698E+04,2.431523E+03,9.207720E-01,1.878850E-01,1.780842E+04,0.000000E+00,9.187826E-01,0.000000E+00,3.913556E+04,0.000000E+00,2.019658E+00,0.000000E+00,6.263095E+03,5.424098E+03,3.232372E-01,4.192277E-01
23:10:00,1.503806E+05,0.000000E+00,7.756775E+00,0.000000E+00,1.113648E+04,0.000000E+00,5.746181E-01,0.000000E+00,2.631001E+04,5.103391E+03,1.357087E+00,3.943688E-01,2.626603E+04,1.514381E+02,1.354818E+00,1.169397E-02,7.172252E+04,6.413798E+03,3.700382E+00,4.971328E-01,1.398162E+04,8.319713E+03,7.213941E-01,6.421646E-01,1.842581E+04,0.000000E+00,9.504987E-01,0.000000E+00,1.188778E+05,0.000000E+00,6.133097E+00,0.000000E+00,6.336072E+03,0.000000E+00,3.270035E-01,0.000000E+00,1.485199E+05,2.570578E+04,7.660724E+00,1.984845E+00,1.083855E+04,0.000000E+00,5.592449E-01,0.000000E+00,1.072983E+04,0.000000E+00,5.536351E-01,0.000000E+00,1.784699E+04,2.779768E+03,9.207727E-01,2.147255E-01,1.780843E+04,0.000000E+00,9.187834E-01,0.000000E+00,3.913561E+04,0.000000E+00,2.019660E+00,0.000000E+00,6.263107E+03,5.750044E+03,3.232378E-01,4.442077E-01
23:20:00,1.503807E+05,0.000000E+00,7.756780E+00,0.000000E+00,1.113650E+04,7.291739E+00,5.746191E-01,5.644473E-04,2.631005E+04,5.260997E+03,1.357089E+00,4.061190E-01,2.626607E+04,1.971554E+02,1.354820E+00,1.522103E-02,7.172267E+04,7.336644E+03,3.700390E+00,5.681719E-01,1.398166E+04,8.444799E+03,7.213960E-01,6.517298E-01,1.842584E+04,0.000000E+00,9.505004E-01,0.000000E+00,1.188780E+05,0.000000E+00,6.133103E+00,0.000000E+00,6.336082E+03,0.000000E+00,3.270041E-01,0.000000E+00,1.485200E+05,2.725620E+04,7.660729E+00,2.104057E+00,1.083856E+04,0.000000E+00,5.592456E-01,0.000000E+00,1.072984E+04,0.000000E+00,5.536356E-01,0.000000E+00,1.784701E+04,3.011142E+03,9.207734E-01,2.324349E-01,1.780845E+04,0.000000E+00,9.187841E-01,0.000000E+00,3.913566E+04,0.000000E+00,2.019663E+00,0.000000E+00,6.263118E+03,5.950424E+03,3.232384E-01,4.593100E-01
23:30:00,1.503808E+05,0.000000E+00,7.756785E+00,0.000000E+00,1.113652E+04,2.546593E+01,5.746200E-01,1.966557E-03,2.631009E+04,5.316487E+03,1.357091E+00,4.102618E-01,2.626610E+04,2.411978E+02,1.354822E+00,1.861893E-02,7.172281E+04,7.938477E+03,3.700397E+00,6.132658E-01,1.398169E+04,8.498546E+03,7.213977E-01,6.558833E-01,1.842587E+04,0.000000E+00,9.505020E-01,0.000000E+00,1.188781E+05,0.000000E+00,6.133108E+00,0.000000E+00,6.336091E+03,0.000000E+00,3.270045E-01,0.000000E+00,1.485201E+05,2.785715E+04,7.660734E+00,2.149522E+00,1.083857E+04,0.000000E+00,5.592462E-01,0.000000E+00,1.072985E+04,0.000000E+00,5.536360E-01,0.000000E+00,1.784702E+04,3.101730E+03,9.207741E-01,2.393269E-01,1.780846E+04,0.000000E+00,9.187848E-01,0.000000E+00,3.913570E+04,0.000000E+00,2.019665E+00,0.000000E+00,6.263129E+03,6.045032E+03,3.232389E-01,4.664939E-01
23:40:00,1.503809E+05,0.000000E+00,7.756790E+00,0.000000E+00,1.113654E+04,4.023294E+01,5.746209E-01,3.105812E-03,2.631013E+04,5.321494E+03,1.357093E+00,4.106533E-01,2.626614E+04,2.819472E+02,1.354824E+00,2.176277E-02,7.172295E+04,7.919944E+03,3.700404E+00,6.111093E-01,1.398172E+04,8.499146E+03,7.213994E-01,6.559267E-01,1.842590E+04,0.000000E+00,9.505035E-01,0.000000E+00,1.188782E+05,0.000000E+00,6.133113E+00,0.000000E+00,6.336099E+03,0.000000E+00,3.270049E-01,0.000000E+00,1.485202E+05,2.806537E+04,7.660738E+00,2.165616E+00,1.083858E+04,0.000000E+00,5.592468E-01,0.000000E+00,1.072986E+04,0.000000E+00,5.536365E-01,0.000000E+00,1.784703E+04,3.142502E+03,9.207748E-01,2.424744E-01,1.780847E+04,0.000000E+00,9.187854E-01,0.000000E+00,3.913575E+04,0.000000E+00,2.019668E+00,0.000000E+00,6.263139E+03,6.080928E+03,3.232395E-01,4.692533E-01
23:50:00,1.503810E+05,0.000000E+00,7.756795E+00,0.000000E+00,1.113655E+04,5.921148E+01,5.746217E-01,4.569979E-03,2.631016E+04,5.301031E+03,1.357095E+00,4.090843E-01,2.626618E+04,2.781093E+02,1.354826E+00,2.145642E-02,7.172308E+04,7.883751E+03,3.700411E+00,6.083126E-01,1.398175E+04,8.483390E+03,7.214010E-01,6.547175E-01,1.842593E+04,0.000000E+00,9.505050E-01,0.000000E+00,1.188782E+05,0.000000E+00,6.133118E+00,0.000000E+00,6.336107E+03,0.000000E+00,3.270053E-01,0.000000E+00,1.485203E+05,2.800917E+04,7.660742E+00,2.161326E+00,1.083860E+04,0.000000E+00,5.592474E-01,0.000000E+00,1.072987E+04,0.000000E+00,5.536369E-01,0.000000E+00,1.784705E+04,3.142681E+03,9.207754E-01,2.424914E-01,1.780849E+04,0.000000E+00,9.187861E-01,0.000000E+00,3.913579E+04,0.000000E+00,2.019670E+00,0.000000E+00,6.263149E+03,6.093427E+03,3.232400E-01,4.702161E-01
24:00:00,1.503810E+05,0.000000E+00,7.756799E+00,0.000000E+00,1.113657E+04,7.901943E+01,5.746225E-01,6.098138E-03,2.631020E+04,5.277668E+03,1.357096E+00,4.072914E-01,2.626621E+04,2.289080E+02,1.354828E+00,1.766039E-02,7.172321E+04,7.874340E+03,3.700417E+00,6.075940E-01,1.398178E+04,8.465314E+03,7.214025E-01,6.533326E-01,1.842596E+04,0.000000E+00,9.505064E-01,0.000000E+00,1.188783E+05,0.000000E+00,6.133122E+00,0.000000E+00,6.336114E+03,0.000000E+00,3.270057E-01,0.000000E+00,1.485204E+05,2.790641E+04,7.660746E+00,2.153443E+00,1.083861E+04,0.000000E+00,5.592479E-01,0.000000E+00,1.072987E+04,0.000000E+00,5.536373E-01,0.000000E+00,1.784706E+04,3.138899E+03,9.207760E-01,2.422027E-01,1.780850E+04,0.000000E+00,9.187867E-01,0.000000E+00,3.913583E+04,0.000000E+00,2.019672E+00,0.000000E+00,6.263158E+03,6.102300E+03,3.232404E-01,4.709003E-01
Peak,1.503827E+05,9.826967E+03,7.756884E+00,9.629762E-01,1.113694E+04,2.956075E+03,5.746416E-01,2.695195E-01,2.631100E+04,1.002503E+04,1.357138E+00,9.826174E-01,2.626702E+04,4.076582E+03,1.354869E+00,3.994793E-01,7.172608E+04,2.227991E+04,3.700565E+00,2.183762E+00,1.398243E+04,2.075350E+04,7.214359E-01,2.037419E+00,1.842654E+04,2.968135E+03,9.505364E-01,2.908609E-01,1.188801E+05,1.027247E+05,6.133212E+00,1.008567E+01,6.336231E+03,3.470655E+03,3.270117E-01,3.402095E-01,1.485219E+05,5.127852E+04,7.660825E+00,5.025237E+00,1.083883E+04,2.131072E+03,5.592596E-01,2.088282E-01,1.073008E+04,2.527662E+03,5.536478E-01,2.476903E-01,1.784733E+04,7.685314E+03,9.207901E-01,7.532996E-01,1.780877E+04,1.834596E+03,9.188008E-01,1.797755E-01,3.913679E+04,1.472743E+04,2.019721E+00,1.443476E+00,6.263355E+03,1.860641E+04,3.232506E-01,1.826976E+00

Peak Vol Flow (m3/s),,,6.520174E+00,8.094451E-01,,,4.830243E-01,2.265489E-01,,,1.140764E+00,8.259548E-01,,,1.138857E+00,3.357887E-01,,,3.110570E+00,1.835596E+00,,,6.064145E-01,1.712585E+00,,,7.989886E-01,2.444878E-01,,,5.155370E+00,8.477676E+00,,,2.748750E-01,2.859686E-01,,,6.439429E+00,4.224044E+00,,,4.700947E-01,1.755339E-01,,,4.653776E-01,2.082000E-01,,,7.739849E-01,6.331981E-01,,,7.723127E-01,1.511132E-01,,,1.697709E+00,1.213337E+00,,,2.717135E-01,1.535694E+00
