Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
13:40:00,2.021084E+04,1.669050E+04,1.043139E+00,1.636194E+00,1.102363E+04,4.136622E+04,5.689533E-01,4.060812E+00,2.590719E+04,2.632369E+04,1.337090E+00,2.580530E+00,6.420699E+04,2.190655E+04,3.308887E+00,2.148829E+00,6.476387E+03,2.607059E+03,3.342045E-01,2.554770E-01,1.396219E+04,1.122222E+04,7.205238E-01,1.099707E+00,1.797560E+04,1.734378E+04,9.275988E-01,1.699808E+00,6.068924E+04,1.744605E+04,3.127647E+00,1.711273E+00,5.306540E+03,1.169832E+03,2.738457E-01,1.146352E-01,1.024973E+04,2.549421E+03,5.289609E-01,2.498117E-01,1.042344E+04,2.298828E+04,5.379760E-01,2.252826E+00,2.074570E+04,2.438002E+04,1.070745E+00,2.389944E+00,6.179305E+04,2.100015E+04,3.184534E+00,2.059887E+00,5.692305E+03,2.271756E+03,2.937533E-01,2.226128E-01,8.629010E+03,9.032653E+03,4.453218E-01,8.851194E-01
13:50:00,2.021082E+04,1.680832E+04,1.043138E+00,1.647743E+00,1.102361E+04,4.162803E+04,5.689520E-01,4.086529E+00,2.590714E+04,2.652282E+04,1.337087E+00,2.600051E+00,6.420698E+04,2.216173E+04,3.308887E+00,2.173869E+00,6.476379E+03,2.636096E+03,3.342041E-01,2.583224E-01,1.396216E+04,1.128956E+04,7.205225E-01,1.106307E+00,1.797557E+04,1.740759E+04,9.275972E-01,1.706062E+00,6.068924E+04,1.765047E+04,3.127647E+00,1.731331E+00,5.306538E+03,1.183609E+03,2.738456E-01,1.159851E-01,1.024973E+04,2.572483E+03,5.289608E-01,2.520714E-01,1.042343E+04,2.302050E+04,5.379756E-01,2.255983E+00,2.074567E+04,2.450879E+04,1.070744E+00,2.402566E+00,6.179304E+04,2.122240E+04,3.184533E+00,2.081696E+00,5.692300E+03,2.290401E+03,2.937531E-01,2.244398E-01,8.629001E+03,9.045648E+03,4.453214E-01,8.863929E-01
14:00:00,2.021081E+04,1.691623E+04,1.043138E+00,1.658320E+00,1.102358E+04,4.186897E+04,5.689508E-01,4.110195E+00,2.590709E+04,2.671241E+04,1.337085E+00,2.618636E+00,6.420697E+04,2.239850E+04,3.308886E+00,2.197101E+00,6.476372E+03,2.664127E+03,3.342037E-01,2.610692E-01,1.396214E+04,1.135669E+04,7.205212E-01,1.112885E+00,1.797554E+04,1.747273E+04,9.275957E-01,1.712446E+00,6.068923E+04,1.783658E+04,3.127646E+00,1.749593E+00,5.306536E+03,1.196386E+03,2.738456E-01,1.172369E-01,1.024972E+04,2.593525E+03,5.289608E-01,2.541331E-01,1.042342E+04,2.305270E+04,5.379751E-01,2.259139E+00,2.074564E+04,2.462670E+04,1.070742E+00,2.414125E+00,6.179303E+04,2.142575E+04,3.184533E+00,2.101648E+00,5.692295E+03,2.307926E+03,2.937528E-01,2.261571E-01,8.628993E+03,9.057073E+03,4.453210E-01,8.875123E-01
14:10:00,2.021080E+04,1.701478E+04,1.043137E+00,1.667979E+00,1.102356E+04,4.207396E+04,5.689495E-01,4.130331E+00,2.590705E+04,2.689221E+04,1.337082E+00,2.636260E+00,6.420695E+04,2.260826E+04,3.308885E+00,2.217683E+00,6.476364E+03,2.693459E+03,3.342033E-01,2.639435E-01,1.396212E+04,1.142183E+04,7.205200E-01,1.119268E+00,1.797551E+04,1.753791E+04,9.275941E-01,1.718835E+00,6.068923E+04,1.799629E+04,3.127646E+00,1.765265E+00,5.306535E+03,1.210651E+03,2.738455E-01,1.186346E-01,1.024972E+04,2.611262E+03,5.289607E-01,2.558710E-01,1.042341E+04,2.308417E+04,5.379747E-01,2.262223E+00,2.074561E+04,2.473435E+04,1.070740E+00,2.424677E+00,6.179302E+04,2.160209E+04,3.184532E+00,2.118952E+00,5.692289E+03,2.326917E+03,2.937525E-01,2.280179E-01,8.628985E+03,9.065629E+03,4.453205E-01,8.883508E-01
14:20:00,2.021079E+04,1.710585E+04,1.043137E+00,1.676905E+00,1.102354E+04,4.224296E+04,5.689484E-01,4.146930E+00,2.590700E+04,2.706451E+04,1.337080E+00,2.653150E+00,6.420694E+04,2.279195E+04,3.308885E+00,2.235707E+00,6.476357E+03,2.725571E+03,3.342029E-01,2.670902E-01,1.396209E+04,1.148480E+04,7.205188E-01,1.125439E+00,1.797548E+04,1.760291E+04,9.275927E-01,1.725204E+00,6.068923E+04,1.813049E+04,3.127646E+00,1.778433E+00,5.306533E+03,1.227552E+03,2.738454E-01,1.202907E-01,1.024972E+04,2.625678E+03,5.289606E-01,2.572834E-01,1.042341E+04,2.311480E+04,5.379743E-01,2.265224E+00,2.074558E+04,2.483418E+04,1.070739E+00,2.434462E+00,6.179301E+04,2.175246E+04,3.184532E+00,2.133706E+00,5.692284E+03,2.348846E+03,2.937523E-01,2.301667E-01,8.628977E+03,9.071308E+03,4.453201E-01,8.889071E-01
14:30:00,2.021079E+04,1.719018E+04,1.043136E+00,1.685171E+00,1.102351E+04,4.237587E+04,5.689472E-01,4.159983E+00,2.590696E+04,2.723077E+04,1.337078E+00,2.669449E+00,6.420693E+04,2.295011E+04,3.308884E+00,2.251224E+00,6.476350E+03,2.761326E+03,3.342026E-01,2.705940E-01,1.396207E+04,1.154546E+04,7.205176E-01,1.131384E+00,1.797545E+04,1.766752E+04,9.275912E-01,1.731536E+00,6.068923E+04,1.823951E+04,3.127646E+00,1.789129E+00,5.306532E+03,1.247496E+03,2.738453E-01,1.222449E-01,1.024972E+04,2.636798E+03,5.289605E-01,2.583729E-01,1.042340E+04,2.314456E+04,5.379739E-01,2.268141E+00,2.074555E+04,2.492759E+04,1.070737E+00,2.443619E+00,6.179301E+04,2.187739E+04,3.184531E+00,2.145963E+00,5.692279E+03,2.374482E+03,2.937520E-01,2.326788E-01,8.628969E+03,9.074105E+03,4.453197E-01,8.891812E-01
14:40:00,2.021078E+04,1.726823E+04,1.043136E+00,1.692821E+00,1.102349E+04,4.247262E+04,5.689461E-01,4.169483E+00,2.590692E+04,2.739203E+04,1.337076E+00,2.685256E+00,6.420692E+04,2.308309E+04,3.308884E+00,2.264271E+00,6.476343E+03,2.801393E+03,3.342022E-01,2.745204E-01,1.396205E+04,1.160368E+04,7.205165E-01,1.137089E+00,1.797542E+04,1.773154E+04,9.275898E-01,1.737811E+00,6.068923E+04,1.832347E+04,3.127646E+00,1.797367E+00,5.306531E+03,1.270721E+03,2.738453E-01,1.245209E-01,1.024972E+04,2.644674E+03,5.289604E-01,2.591444E-01,1.042339E+04,2.317340E+04,5.379736E-01,2.270967E+00,2.074553E+04,2.501569E+04,1.070736E+00,2.452254E+00,6.179300E+04,2.197728E+04,3.184531E+00,2.155763E+00,5.692274E+03,2.404394E+03,2.937517E-01,2.356100E-01,8.628961E+03,9.074056E+03,4.453193E-01,8.891762E-01
14:50:00,2.021077E+04,1.734125E+04,1.043136E+00,1.699978E+00,1.102347E+04,4.253314E+04,5.689450E-01,4.175424E+00,2.590687E+04,2.755000E+04,1.337073E+00,2.700741E+00,6.420691E+04,2.319172E+04,3.308883E+00,2.274928E+00,6.476337E+03,2.846693E+03,3.342019E-01,2.789596E-01,1.396203E+04,1.165931E+04,7.205154E-01,1.142540E+00,1.797540E+04,1.779476E+04,9.275885E-01,1.744006E+00,6.068922E+04,1.838313E+04,3.127646E+00,1.803219E+00,5.306529E+03,1.297731E+03,2.738452E-01,1.271676E-01,1.024972E+04,2.649375E+03,5.289604E-01,2.596049E-01,1.042338E+04,2.320127E+04,5.379732E-01,2.273698E+00,2.074550E+04,2.510042E+04,1.070735E+00,2.460559E+00,6.179299E+04,2.205305E+04,3.184531E+00,2.163196E+00,5.692270E+03,2.439468E+03,2.937515E-01,2.390471E-01,8.628953E+03,9.071211E+03,4.453189E-01,8.888974E-01
15:00:00,2.021076E+04,1.740840E+04,1.043135E+00,1.706561E+00,1.102345E+04,4.255737E+04,5.689439E-01,4.177800E+00,2.590684E+04,2.770442E+04,1.337071E+00,2.715878E+00,6.420690E+04,2.327574E+04,3.308882E+00,2.283170E+00,6.476330E+03,2.897170E+03,3.342015E-01,2.839062E-01,1.396201E+04,1.171221E+04,7.205143E-01,1.147724E+00,1.797537E+04,1.785696E+04,9.275871E-01,1.750102E+00,6.068922E+04,1.841800E+04,3.127646E+00,1.806638E+00,5.306528E+03,1.328130E+03,2.738451E-01,1.301466E-01,1.024972E+04,2.650992E+03,5.289603E-01,2.597631E-01,1.042338E+04,2.322811E+04,5.379729E-01,2.276328E+00,2.074547E+04,2.518141E+04,1.070733E+00,2.468498E+00,6.179299E+04,2.210439E+04,3.184530E+00,2.168231E+00,5.692265E+03,2.479520E+03,2.937513E-01,2.429719E-01,8.628946E+03,9.065628E+03,4.453185E-01,8.883502E-01
15:10:00,2.021075E+04,1.746082E+04,1.043135E+00,1.711698E+00,1.102343E+04,4.253768E+04,5.689429E-01,4.175861E+00,2.590680E+04,2.784667E+04,1.337069E+00,2.729823E+00,6.420689E+04,2.332672E+04,3.308882E+00,2.288170E+00,6.476324E+03,2.949749E+03,3.342012E-01,2.890588E-01,1.396199E+04,1.176138E+04,7.205133E-01,1.152542E+00,1.797535E+04,1.791732E+04,9.275858E-01,1.756018E+00,6.068922E+04,1.841954E+04,3.127646E+00,1.806788E+00,5.306527E+03,1.358606E+03,2.738451E-01,1.331332E-01,1.024971E+04,2.648973E+03,5.289602E-01,2.595651E-01,1.042337E+04,2.325329E+04,5.379726E-01,2.278795E+00,2.074545E+04,2.524997E+04,1.070732E+00,2.475218E+00,6.179298E+04,2.212275E+04,3.184530E+00,2.170031E+00,5.692261E+03,2.521247E+03,2.937510E-01,2.470609E-01,8.628938E+03,9.056748E+03,4.453181E-01,8.874799E-01
15:20:00,2.021075E+04,1.749619E+04,1.043134E+00,1.715164E+00,1.102341E+04,4.247399E+04,5.689419E-01,4.169601E+00,2.590676E+04,2.797377E+04,1.337068E+00,2.742282E+00,6.420688E+04,2.334310E+04,3.308881E+00,2.289774E+00,6.476318E+03,3.002948E+03,3.342009E-01,2.942721E-01,1.396197E+04,1.180668E+04,7.205123E-01,1.156981E+00,1.797532E+04,1.797568E+04,9.275846E-01,1.761737E+00,6.068922E+04,1.838649E+04,3.127646E+00,1.803543E+00,5.306526E+03,1.387888E+03,2.738450E-01,1.360027E-01,1.024971E+04,2.643387E+03,5.289601E-01,2.590175E-01,1.042337E+04,2.327679E+04,5.379722E-01,2.281098E+00,2.074542E+04,2.530339E+04,1.070731E+00,2.480454E+00,6.179297E+04,2.210668E+04,3.184530E+00,2.168451E+00,5.692256E+03,2.563182E+03,2.937508E-01,2.511703E-01,8.628931E+03,9.044600E+03,4.453177E-01,8.862894E-01
15:30:00,2.021074E+04,1.751344E+04,1.043134E+00,1.716854E+00,1.102339E+04,4.236625E+04,5.689409E-01,4.159012E+00,2.590672E+04,2.808368E+04,1.337066E+00,2.753054E+00,6.420687E+04,2.332388E+04,3.308881E+00,2.287885E+00,6.476312E+03,3.055859E+03,3.342006E-01,2.994572E-01,1.396195E+04,1.184795E+04,7.205113E-01,1.161025E+00,1.797530E+04,1.803188E+04,9.275833E-01,1.767245E+00,6.068922E+04,1.831831E+04,3.127645E+00,1.796849E+00,5.306524E+03,1.415449E+03,2.738449E-01,1.387036E-01,1.024971E+04,2.634246E+03,5.289601E-01,2.581216E-01,1.042336E+04,2.329859E+04,5.379719E-01,2.283234E+00,2.074540E+04,2.534008E+04,1.070729E+00,2.484049E+00,6.179297E+04,2.205541E+04,3.184529E+00,2.163417E+00,5.692252E+03,2.604548E+03,2.937506E-01,2.552239E-01,8.628923E+03,9.029179E+03,4.453174E-01,8.847782E-01
15:40:00,2.021073E+04,1.751190E+04,1.043134E+00,1.716701E+00,1.102337E+04,4.221438E+04,5.689399E-01,4.144087E+00,2.590669E+04,2.817481E+04,1.337064E+00,2.761986E+00,6.420686E+04,2.326836E+04,3.308881E+00,2.282432E+00,6.476307E+03,3.107671E+03,3.342003E-01,3.045346E-01,1.396193E+04,1.188497E+04,7.205103E-01,1.164652E+00,1.797527E+04,1.808577E+04,9.275821E-01,1.772526E+00,6.068921E+04,1.821473E+04,3.127645E+00,1.786681E+00,5.306523E+03,1.440863E+03,2.738449E-01,1.411940E-01,1.024971E+04,2.621516E+03,5.289600E-01,2.568739E-01,1.042335E+04,2.331865E+04,5.379716E-01,2.285200E+00,2.074538E+04,2.535882E+04,1.070728E+00,2.485885E+00,6.179296E+04,2.196843E+04,3.184529E+00,2.154878E+00,5.692248E+03,2.644679E+03,2.937504E-01,2.591565E-01,8.628916E+03,9.010459E+03,4.453170E-01,8.829436E-01
15:50:00,2.021073E+04,1.749206E+04,1.043133E+00,1.714753E+00,1.102335E+04,4.201831E+04,5.689390E-01,4.124822E+00,2.590665E+04,2.824686E+04,1.337062E+00,2.769047E+00,6.420685E+04,2.317694E+04,3.308880E+00,2.273457E+00,6.476301E+03,3.157658E+03,3.342000E-01,3.094330E-01,1.396191E+04,1.191752E+04,7.205093E-01,1.167841E+00,1.797525E+04,1.813720E+04,9.275810E-01,1.777566E+00,6.068921E+04,1.807654E+04,3.127645E+00,1.773117E+00,5.306522E+03,1.463811E+03,2.738448E-01,1.434427E-01,1.024971E+04,2.605131E+03,5.289599E-01,2.552681E-01,1.042335E+04,2.333695E+04,5.379714E-01,2.286992E+00,2.074535E+04,2.535972E+04,1.070727E+00,2.485970E+00,6.179295E+04,2.184644E+04,3.184529E+00,2.142904E+00,5.692244E+03,2.682993E+03,2.937502E-01,2.629109E-01,8.628909E+03,8.988391E+03,4.453166E-01,8.807810E-01
16:00:00,2.021072E+04,1.745361E+04,1.043133E+00,1.710981E+00,1.102334E+04,4.177802E+04,5.689381E-01,4.101211E+00,2.590662E+04,2.829883E+04,1.337060E+00,2.774139E+00,6.420684E+04,2.304943E+04,3.308880E+00,2.260940E+00,6.476296E+03,3.205119E+03,3.341998E-01,3.140837E-01,1.396189E+04,1.194534E+04,7.205084E-01,1.170567E+00,1.797523E+04,1.818604E+04,9.275798E-01,1.782352E+00,6.068921E+04,1.790382E+04,3.127645E+00,1.756165E+00,5.306521E+03,1.483914E+03,2.738448E-01,1.454126E-01,1.024971E+04,2.585014E+03,5.289599E-01,2.532966E-01,1.042334E+04,2.335347E+04,5.379711E-01,2.288611E+00,2.074533E+04,2.534220E+04,1.070726E+00,2.484250E+00,6.179295E+04,2.168943E+04,3.184528E+00,2.127493E+00,5.692240E+03,2.718924E+03,2.937500E-01,2.664317E-01,8.628902E+03,8.962916E+03,4.453163E-01,8.782845E-01
16:10:00,2.021071E+04,1.740679E+04,1.043133E+00,1.706388E+00,1.102332E+04,4.152355E+04,5.689372E-01,4.076207E+00,2.590659E+04,2.834114E+04,1.337059E+00,2.778283E+00,6.420684E+04,2.290768E+04,3.308879E+00,2.247026E+00,6.476291E+03,3.250720E+03,3.341995E-01,3.185523E-01,1.396187E+04,1.197147E+04,7.205075E-01,1.173128E+00,1.797521E+04,1.823445E+04,9.275787E-01,1.787096E+00,6.068921E+04,1.771821E+04,3.127645E+00,1.737947E+00,5.306520E+03,1.501926E+03,2.738447E-01,1.471775E-01,1.024971E+04,2.563600E+03,5.289598E-01,2.511980E-01,1.042334E+04,2.336982E+04,5.379708E-01,2.290214E+00,2.074531E+04,2.531645E+04,1.070725E+00,2.481723E+00,6.179294E+04,2.151911E+04,3.184528E+00,2.110775E+00,5.692236E+03,2.753142E+03,2.937498E-01,2.697848E-01,8.628895E+03,8.936489E+03,4.453159E-01,8.756947E-01
16:20:00,2.021071E+04,1.735123E+04,1.043132E+00,1.700939E+00,1.102330E+04,4.125480E+04,5.689363E-01,4.049801E+00,2.590656E+04,2.837304E+04,1.337057E+00,2.781409E+00,6.420683E+04,2.275157E+04,3.308879E+00,2.231703E+00,6.476286E+03,3.293866E+03,3.341992E-01,3.227803E-01,1.396186E+04,1.199566E+04,7.205066E-01,1.175498E+00,1.797519E+04,1.828228E+04,9.275776E-01,1.791784E+00,6.068921E+04,1.751971E+04,3.127645E+00,1.718464E+00,5.306519E+03,1.517573E+03,2.738447E-01,1.487106E-01,1.024971E+04,2.540799E+03,5.289597E-01,2.489635E-01,1.042333E+04,2.338598E+04,5.379706E-01,2.291797E+00,2.074529E+04,2.528201E+04,1.070724E+00,2.478345E+00,6.179294E+04,2.133546E+04,3.184528E+00,2.092752E+00,5.692233E+03,2.785211E+03,2.937496E-01,2.729271E-01,8.628888E+03,8.909049E+03,4.453155E-01,8.730057E-01
16:30:00,2.021070E+04,1.728646E+04,1.043132E+00,1.694587E+00,1.102329E+04,4.097175E+04,5.689354E-01,4.021993E+00,2.590653E+04,2.839363E+04,1.337055E+00,2.783424E+00,6.420682E+04,2.258075E+04,3.308878E+00,2.214937E+00,6.476281E+03,3.334019E+03,3.341990E-01,3.267148E-01,1.396184E+04,1.201765E+04,7.205057E-01,1.177653E+00,1.797517E+04,1.832941E+04,9.275765E-01,1.796402E+00,6.068921E+04,1.730809E+04,3.127645E+00,1.697696E+00,5.306518E+03,1.530553E+03,2.738446E-01,1.499825E-01,1.024970E+04,2.516551E+03,5.289597E-01,2.465873E-01,1.042333E+04,2.340192E+04,5.379703E-01,2.293359E+00,2.074527E+04,2.523821E+04,1.070723E+00,2.474049E+00,6.179293E+04,2.113825E+04,3.184528E+00,2.073397E+00,5.692229E+03,2.814647E+03,2.937494E-01,2.758115E-01,8.628882E+03,8.880549E+03,4.453152E-01,8.702128E-01
16:40:00,2.021070E+04,1.721169E+04,1.043132E+00,1.687255E+00,1.102327E+04,4.067431E+04,5.689346E-01,3.992772E+00,2.590650E+04,2.840153E+04,1.337054E+00,2.784197E+00,6.420681E+04,2.239465E+04,3.308878E+00,2.196673E+00,6.476276E+03,3.370579E+03,3.341987E-01,3.302974E-01,1.396182E+04,1.203716E+04,7.205049E-01,1.179564E+00,1.797514E+04,1.837562E+04,9.275755E-01,1.800931E+00,6.068921E+04,1.708301E+04,3.127645E+00,1.675607E+00,5.306518E+03,1.540546E+03,2.738446E-01,1.509616E-01,1.024970E+04,2.490792E+03,5.289596E-01,2.440630E-01,1.042332E+04,2.341749E+04,5.379701E-01,2.294885E+00,2.074525E+04,2.518400E+04,1.070722E+00,2.468734E+00,6.179292E+04,2.092698E+04,3.184527E+00,2.052663E+00,5.692225E+03,2.840927E+03,2.937492E-01,2.783865E-01,8.628875E+03,8.850948E+03,4.453149E-01,8.673121E-01
16:50:00,2.021069E+04,1.712505E+04,1.043132E+00,1.678759E+00,1.102325E+04,4.036244E+04,5.689338E-01,3.962134E+00,2.590647E+04,2.839436E+04,1.337052E+00,2.783492E+00,6.420681E+04,2.219163E+04,3.308878E+00,2.176748E+00,6.476271E+03,3.402962E+03,3.341985E-01,3.334705E-01,1.396181E+04,1.205396E+04,7.205041E-01,1.181210E+00,1.797513E+04,1.842079E+04,9.275745E-01,1.805358E+00,6.068920E+04,1.684300E+04,3.127645E+00,1.652052E+00,5.306517E+03,1.547253E+03,2.738445E-01,1.516187E-01,1.024970E+04,2.463471E+03,5.289596E-01,2.413857E-01,1.042332E+04,2.343271E+04,5.379698E-01,2.296377E+00,2.074523E+04,2.511720E+04,1.070721E+00,2.462183E+00,6.179292E+04,2.070002E+04,3.184527E+00,2.030391E+00,5.692222E+03,2.863534E+03,2.937490E-01,2.806017E-01,8.628868E+03,8.820199E+03,4.453145E-01,8.642988E-01
17:00:00,2.021069E+04,1.702208E+04,1.043131E+00,1.668664E+00,1.102324E+04,4.003615E+04,5.689330E-01,3.930079E+00,2.590644E+04,2.836684E+04,1.337051E+00,2.780792E+00,6.420680E+04,2.196812E+04,3.308877E+00,2.154812E+00,6.476267E+03,3.429481E+03,3.341983E-01,3.360690E-01,1.396179E+04,1.206786E+04,7.205032E-01,1.182572E+00,1.797511E+04,1.846485E+04,9.275735E-01,1.809676E+00,6.068920E+04,1.658470E+04,3.127645E+00,1.626704E+00,5.306516E+03,1.549340E+03,2.738445E-01,1.518231E-01,1.024970E+04,2.434536E+03,5.289595E-01,2.385502E-01,1.042331E+04,2.344768E+04,5.379696E-01,2.297844E+00,2.074521E+04,2.503245E+04,1.070720E+00,2.453873E+00,6.179291E+04,2.045359E+04,3.184527E+00,2.006208E+00,5.692219E+03,2.880719E+03,2.937489E-01,2.822856E-01,8.628862E+03,8.788247E+03,4.453142E-01,8.611677E-01
17:10:00,2.021068E+04,1.690395E+04,1.043131E+00,1.657081E+00,1.102322E+04,3.969527E+04,5.689322E-01,3.896591E+00,2.590641E+04,2.831893E+04,1.337050E+00,2.776093E+00,6.420679E+04,2.172442E+04,3.308877E+00,2.130896E+00,6.476262E+03,3.449996E+03,3.341980E-01,3.380792E-01,1.396178E+04,1.207859E+04,7.205025E-01,1.183623E+00,1.797509E+04,1.850765E+04,9.275725E-01,1.813870E+00,6.068920E+04,1.630915E+04,3.127645E+00,1.599663E+00,5.306515E+03,1.547092E+03,2.738445E-01,1.516026E-01,1.024970E+04,2.403894E+03,5.289594E-01,2.355474E-01,1.042331E+04,2.346231E+04,5.379694E-01,2.299278E+00,2.074519E+04,2.493038E+04,1.070719E+00,2.443865E+00,6.179291E+04,2.018846E+04,3.184526E+00,1.980189E+00,5.692215E+03,2.892582E+03,2.937487E-01,2.834479E-01,8.628856E+03,8.755020E+03,4.453139E-01,8.579116E-01
