Time,THERMAL ZONE 1:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:HELSINKI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:HELSINKI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
16:40:00,3.142643E+04,1.097369E+04,1.621992E+00,1.075390E+00,1.763857E+04,2.465514E+04,9.103504E-01,2.417244E+00,4.228675E+04,1.928121E+04,2.182396E+00,1.889518E+00,1.100973E+05,9.211244E+03,5.669055E+00,9.026262E-01,1.076230E+04,1.947889E+03,5.553254E-01,1.908551E-01,2.283566E+04,8.974942E+03,1.178337E+00,8.793738E-01,2.942192E+04,1.503332E+04,1.518120E+00,1.473140E+00,1.036983E+05,5.839590E+03,5.339581E+00,5.722169E-01,8.586082E+03,7.613697E+02,4.430558E-01,7.459919E-02,1.521930E+04,9.599448E+02,7.853723E-01,9.405425E-02,1.585838E+04,2.180862E+04,8.184723E-01,2.136957E+00,3.382256E+04,1.757131E+04,1.745662E+00,1.721949E+00,1.061244E+05,8.491217E+03,5.464568E+00,8.320650E-01,9.450982E+03,1.665713E+03,4.876868E-01,1.632066E-01,1.401575E+04,7.312483E+03,7.232654E-01,7.164824E-01
16:50:00,3.142643E+04,1.090909E+04,1.621992E+00,1.069059E+00,1.763854E+04,2.439006E+04,9.103490E-01,2.391245E+00,4.228671E+04,1.926086E+04,2.182394E+00,1.887523E+00,1.100973E+05,9.040280E+03,5.669055E+00,8.858715E-01,1.076229E+04,1.981835E+03,5.553250E-01,1.941811E-01,2.283564E+04,8.972171E+03,1.178335E+00,8.791023E-01,2.942188E+04,1.505677E+04,1.518118E+00,1.475437E+00,1.036983E+05,5.643278E+03,5.339581E+00,5.529789E-01,8.586081E+03,7.719614E+02,4.430557E-01,7.563696E-02,1.521930E+04,9.364378E+02,7.853722E-01,9.175104E-02,1.585838E+04,2.181840E+04,8.184719E-01,2.137916E+00,3.382253E+04,1.751829E+04,1.745661E+00,1.716753E+00,1.061244E+05,8.308694E+03,5.464567E+00,8.141777E-01,9.450976E+03,1.693272E+03,4.876865E-01,1.659068E-01,1.401574E+04,7.286819E+03,7.232649E-01,7.139677E-01
17:00:00,3.142642E+04,1.083993E+04,1.621992E+00,1.062282E+00,1.763852E+04,2.411280E+04,9.103477E-01,2.364053E+00,4.228667E+04,1.923438E+04,2.182392E+00,1.884928E+00,1.100973E+05,8.859758E+03,5.669054E+00,8.681803E-01,1.076229E+04,2.013773E+03,5.553246E-01,1.973104E-01,2.283561E+04,8.967489E+03,1.178334E+00,8.786435E-01,2.942185E+04,1.507953E+04,1.518117E+00,1.477667E+00,1.036983E+05,5.438875E+03,5.339581E+00,5.329481E-01,8.586079E+03,7.812435E+02,4.430556E-01,7.654639E-02,1.521929E+04,9.116223E+02,7.853721E-01,8.931962E-02,1.585837E+04,2.182789E+04,8.184715E-01,2.138845E+00,3.382250E+04,1.746064E+04,1.745659E+00,1.711102E+00,1.061244E+05,8.117384E+03,5.464567E+00,7.954295E-01,9.450971E+03,1.719158E+03,4.876862E-01,1.684432E-01,1.401573E+04,7.260106E+03,7.232643E-01,7.113504E-01
17:10:00,3.142641E+04,1.076592E+04,1.621991E+00,1.055027E+00,1.763849E+04,2.382322E+04,9.103464E-01,2.335652E+00,4.228663E+04,1.920126E+04,2.182390E+00,1.881682E+00,1.100973E+05,8.669544E+03,5.669053E+00,8.495393E-01,1.076228E+04,2.043375E+03,5.553243E-01,2.002108E-01,2.283559E+04,8.960765E+03,1.178333E+00,8.779846E-01,2.942182E+04,1.510149E+04,1.518115E+00,1.479819E+00,1.036983E+05,5.226196E+03,5.339581E+00,5.121064E-01,8.586078E+03,7.888034E+02,4.430556E-01,7.728709E-02,1.521929E+04,8.855042E+02,7.853720E-01,8.676057E-02,1.585836E+04,2.183695E+04,8.184711E-01,2.139734E+00,3.382247E+04,1.739797E+04,1.745658E+00,1.704960E+00,1.061244E+05,7.917122E+03,5.464566E+00,7.758039E-01,9.450966E+03,1.743084E+03,4.876859E-01,1.707874E-01,1.401572E+04,7.232342E+03,7.232638E-01,7.086300E-01
17:20:00,3.142640E+04,1.068492E+04,1.621991E+00,1.047089E+00,1.763847E+04,2.352127E+04,9.103452E-01,2.306038E+00,4.228659E+04,1.915944E+04,2.182388E+00,1.877583E+00,1.100973E+05,8.467912E+03,5.669053E+00,8.297795E-01,1.076227E+04,2.070320E+03,5.553239E-01,2.028509E-01,2.283556E+04,8.951904E+03,1.178331E+00,8.771164E-01,2.942179E+04,1.512257E+04,1.518114E+00,1.481884E+00,1.036983E+05,5.003755E+03,5.339581E+00,4.903082E-01,8.586077E+03,7.944912E+02,4.430555E-01,7.784435E-02,1.521929E+04,8.580929E+02,7.853720E-01,8.407482E-02,1.585835E+04,2.184559E+04,8.184708E-01,2.140580E+00,3.382244E+04,1.732825E+04,1.745657E+00,1.698127E+00,1.061244E+05,7.706148E+03,5.464566E+00,7.551287E-01,9.450961E+03,1.764766E+03,4.876857E-01,1.729117E-01,1.401571E+04,7.203524E+03,7.232633E-01,7.058063E-01
17:30:00,3.142640E+04,1.059573E+04,1.621991E+00,1.038347E+00,1.763844E+04,2.320690E+04,9.103439E-01,2.275207E+00,4.228655E+04,1.910755E+04,2.182386E+00,1.872496E+00,1.100973E+05,8.254026E+03,5.669052E+00,8.088187E-01,1.076227E+04,2.094313E+03,5.553236E-01,2.052017E-01,2.283554E+04,8.940810E+03,1.178330E+00,8.760293E-01,2.942176E+04,1.514269E+04,1.518112E+00,1.483856E+00,1.036983E+05,4.770650E+03,5.339581E+00,4.674652E-01,8.586075E+03,7.982176E+02,4.430554E-01,7.820943E-02,1.521929E+04,8.293857E+02,7.853719E-01,8.126210E-02,1.585835E+04,2.185380E+04,8.184704E-01,2.141384E+00,3.382241E+04,1.725024E+04,1.745655E+00,1.690481E+00,1.061244E+05,7.483645E+03,5.464566E+00,7.333238E-01,9.450956E+03,1.783949E+03,4.876854E-01,1.747913E-01,1.401570E+04,7.173640E+03,7.232628E-01,7.028782E-01
17:40:00,3.142639E+04,1.049782E+04,1.621990E+00,1.028752E+00,1.763842E+04,2.288006E+04,9.103427E-01,2.243152E+00,4.228651E+04,1.904482E+04,2.182384E+00,1.866348E+00,1.100973E+05,8.027521E+03,5.669052E+00,7.866215E-01,1.076226E+04,2.115187E+03,5.553232E-01,2.072469E-01,2.283551E+04,8.927374E+03,1.178329E+00,8.747128E-01,2.942173E+04,1.516176E+04,1.518111E+00,1.485725E+00,1.036983E+05,4.526342E+03,5.339581E+00,4.435243E-01,8.586074E+03,7.999059E+02,4.430554E-01,7.837481E-02,1.521929E+04,7.993610E+02,7.853718E-01,7.832029E-02,1.585834E+04,2.186152E+04,8.184700E-01,2.142141E+00,3.382239E+04,1.716347E+04,1.745654E+00,1.681978E+00,1.061244E+05,7.249381E+03,5.464565E+00,7.103664E-01,9.450951E+03,1.800504E+03,4.876852E-01,1.764133E-01,1.401569E+04,7.142671E+03,7.232623E-01,6.998438E-01
17:50:00,3.142638E+04,1.039164E+04,1.621990E+00,1.018346E+00,1.763840E+04,2.254066E+04,9.103416E-01,2.209866E+00,4.228647E+04,1.897135E+04,2.182382E+00,1.859147E+00,1.100972E+05,7.788500E+03,5.669051E+00,7.631977E-01,1.076225E+04,2.133134E+03,5.553229E-01,2.090053E-01,2.283549E+04,8.911479E+03,1.178328E+00,8.731553E-01,2.942170E+04,1.517969E+04,1.518109E+00,1.487482E+00,1.036983E+05,4.270981E+03,5.339581E+00,4.185005E-01,8.586073E+03,7.996882E+02,4.430553E-01,7.835345E-02,1.521929E+04,7.679832E+02,7.853717E-01,7.524591E-02,1.585833E+04,2.186872E+04,8.184697E-01,2.142846E+00,3.382236E+04,1.706811E+04,1.745652E+00,1.672633E+00,1.061244E+05,7.003608E+03,5.464565E+00,6.862812E-01,9.450946E+03,1.814683E+03,4.876849E-01,1.778025E-01,1.401568E+04,7.110590E+03,7.232618E-01,6.967005E-01
18:00:00,3.142638E+04,1.027772E+04,1.621990E+00,1.007181E+00,1.763838E+04,2.218863E+04,9.103404E-01,2.175341E+00,4.228644E+04,1.888748E+04,2.182380E+00,1.850928E+00,1.100972E+05,7.537174E+03,5.669050E+00,7.385682E-01,1.076225E+04,2.148481E+03,5.553226E-01,2.105091E-01,2.283547E+04,8.893007E+03,1.178327E+00,8.713453E-01,2.942167E+04,1.519638E+04,1.518108E+00,1.489117E+00,1.036983E+05,4.004756E+03,5.339580E+00,3.924123E-01,8.586072E+03,7.979794E+02,4.430552E-01,7.818599E-02,1.521929E+04,7.352126E+02,7.853716E-01,7.203507E-02,1.585833E+04,2.187533E+04,8.184694E-01,2.143494E+00,3.382234E+04,1.696462E+04,1.745651E+00,1.662489E+00,1.061244E+05,6.746635E+03,5.464564E+00,6.610985E-01,9.450942E+03,1.826846E+03,4.876847E-01,1.789943E-01,1.401567E+04,7.077369E+03,7.232613E-01,6.934454E-01
18:10:00,3.217196E+04,1.014987E+04,1.660471E+00,9.946505E-01,1.838447E+04,2.180455E+04,9.488473E-01,2.137675E+00,4.433965E+04,1.878705E+04,2.288345E+00,1.841086E+00,1.112942E+05,7.260130E+03,5.730682E+00,7.114186E-01,1.116122E+04,2.160923E+03,5.759095E-01,2.117281E-01,2.441271E+04,8.869785E+03,1.259713E+00,8.690700E-01,3.110157E+04,1.521033E+04,1.604788E+00,1.490484E+00,1.042575E+05,3.713992E+03,5.368374E+00,3.639196E-01,8.772469E+03,7.945450E+02,4.526736E-01,7.784946E-02,1.521928E+04,6.993900E+02,7.853715E-01,6.852519E-02,1.660391E+04,2.188044E+04,8.569501E-01,2.143994E+00,3.456843E+04,1.684740E+04,1.784159E+00,1.651001E+00,1.066840E+05,6.465326E+03,5.493378E+00,6.335313E-01,9.637466E+03,1.836766E+03,4.973097E-01,1.799662E-01,1.401566E+04,7.041354E+03,7.232608E-01,6.899166E-01
18:20:00,3.291775E+04,1.000803E+04,1.698962E+00,9.807494E-01,1.913090E+04,2.138827E+04,9.873693E-01,2.096850E+00,4.639373E+04,1.867052E+04,2.394346E+00,1.829664E+00,1.124923E+05,6.957817E+03,5.792314E+00,6.817928E-01,1.156050E+04,2.170622E+03,5.965068E-01,2.126784E-01,2.599442E+04,8.841693E+03,1.341306E+00,8.663174E-01,3.278369E+04,1.522140E+04,1.691556E+00,1.491568E+00,1.048173E+05,3.398198E+03,5.397171E+00,3.329745E-01,8.959027E+03,7.895670E+02,4.622984E-01,7.736167E-02,1.521928E+04,6.604859E+02,7.853715E-01,6.471340E-02,1.734988E+04,2.188390E+04,8.954483E-01,2.144334E+00,3.531470E+04,1.671657E+04,1.822674E+00,1.638179E+00,1.072441E+05,6.160030E+03,5.522194E+00,6.036135E-01,9.824133E+03,1.844592E+03,5.069402E-01,1.807329E-01,1.401565E+04,7.002520E+03,7.232603E-01,6.861115E-01
18:30:00,3.366417E+04,9.852368E+03,1.737479E+00,9.654937E-01,1.987782E+04,2.093957E+04,1.025913E+00,2.052846E+00,4.844964E+04,1.853715E+04,2.500415E+00,1.816594E+00,1.136907E+05,6.629804E+03,5.853916E+00,6.496488E-01,1.196011E+04,2.177692E+03,6.171136E-01,2.133711E-01,2.757484E+04,8.808609E+03,1.422826E+00,8.630758E-01,3.446638E+04,1.522946E+04,1.778334E+00,1.492358E+00,1.053772E+05,3.057296E+03,5.425955E+00,2.995695E-01,9.145720E+03,7.831603E+02,4.719277E-01,7.673392E-02,1.521928E+04,6.184718E+02,7.853714E-01,6.059690E-02,1.809629E+04,2.188559E+04,9.339656E-01,2.144499E+00,3.606164E+04,1.657140E+04,1.861218E+00,1.623952E+00,1.078044E+05,5.829985E+03,5.550997E+00,5.712706E-01,1.001095E+04,1.850421E+03,5.165757E-01,1.813041E-01,1.401564E+04,6.960843E+03,7.232599E-01,6.820280E-01
18:40:00,3.441125E+04,9.682647E+03,1.776024E+00,9.488599E-01,2.062539E+04,2.045825E+04,1.064483E+00,2.005644E+00,5.050739E+04,1.838607E+04,2.606548E+00,1.801786E+00,1.148893E+05,6.275146E+03,5.915508E+00,6.148938E-01,1.236006E+04,2.182106E+03,6.377290E-01,2.138035E-01,2.915605E+04,8.770429E+03,1.504383E+00,8.593348E-01,3.615028E+04,1.523436E+04,1.865155E+00,1.492838E+00,1.059372E+05,2.691261E+03,5.454735E+00,2.637020E-01,9.332577E+03,7.752981E+02,4.815625E-01,7.596356E-02,1.521928E+04,5.733250E+02,7.853713E-01,5.617346E-02,1.884332E+04,2.188541E+04,9.725095E-01,2.144481E+00,3.680925E+04,1.641109E+04,1.899790E+00,1.608241E+00,1.083648E+05,5.474396E+03,5.579797E+00,5.364248E-01,1.019794E+04,1.854223E+03,5.262165E-01,1.816766E-01,1.401563E+04,6.916304E+03,7.232594E-01,6.776639E-01
18:50:00,3.515881E+04,9.497846E+03,1.814588E+00,9.307481E-01,2.137342E+04,1.994412E+04,1.103072E+00,1.955224E+00,5.256623E+04,1.821590E+04,2.712712E+00,1.785109E+00,1.160880E+05,5.892854E+03,5.977096E+00,5.774308E-01,1.276017E+04,2.183465E+03,6.583470E-01,2.139367E-01,3.073764E+04,8.727057E+03,1.585957E+00,8.550850E-01,3.783485E+04,1.523597E+04,1.951996E+00,1.492996E+00,1.064973E+05,2.299631E+03,5.483514E+00,2.253269E-01,9.519527E+03,7.655834E+02,4.911999E-01,7.501169E-02,1.521928E+04,5.250250E+02,7.853713E-01,5.144108E-02,1.959080E+04,2.188327E+04,1.011072E+00,2.144271E+00,3.755734E+04,1.623438E+04,1.938379E+00,1.590922E+00,1.089253E+05,5.092182E+03,5.608594E+00,4.989701E-01,1.038502E+04,1.855505E+03,5.358597E-01,1.818022E-01,1.401563E+04,6.868880E+03,7.232591E-01,6.730173E-01
19:00:00,3.590668E+04,9.296565E+03,1.853164E+00,9.110211E-01,2.212176E+04,1.939700E+04,1.141674E+00,1.901569E+00,5.462567E+04,1.802483E+04,2.818894E+00,1.766383E+00,1.172869E+05,5.481777E+03,6.038686E+00,5.371474E-01,1.316035E+04,2.181022E+03,6.789662E-01,2.136972E-01,3.231948E+04,8.678397E+03,1.667542E+00,8.503173E-01,3.951974E+04,1.523417E+04,2.038846E+00,1.492819E+00,1.070574E+05,1.881825E+03,5.512294E+00,1.843874E-01,9.706521E+03,7.534347E+02,5.008386E-01,7.382133E-02,1.521928E+04,4.735483E+02,7.853714E-01,4.639746E-02,2.033859E+04,2.187909E+04,1.049648E+00,2.143862E+00,3.830575E+04,1.603953E+04,1.976980E+00,1.571827E+00,1.094858E+05,4.682310E+03,5.637392E+00,4.588053E-01,1.057214E+04,1.853426E+03,5.455038E-01,1.815985E-01,1.401562E+04,6.818551E+03,7.232588E-01,6.680859E-01
19:10:00,3.590919E+04,9.093884E+03,1.853266E+00,8.911567E-01,2.212419E+04,1.887485E+04,1.141776E+00,1.850362E+00,5.463221E+04,1.782946E+04,2.819123E+00,1.747236E+00,1.172888E+05,5.080829E+03,6.038645E+00,4.978567E-01,1.316159E+04,2.175285E+03,6.789996E-01,2.131351E-01,3.232423E+04,8.630650E+03,1.667746E+00,8.456388E-01,3.952486E+04,1.523320E+04,2.039020E+00,1.492724E+00,1.070584E+05,1.476508E+03,5.512281E+00,1.446721E-01,9.707139E+03,7.395328E+02,5.008596E-01,7.245920E-02,1.521928E+04,4.237273E+02,7.853716E-01,4.151605E-02,2.034101E+04,2.187579E+04,1.049751E+00,2.143539E+00,3.830825E+04,1.584185E+04,1.977080E+00,1.552452E+00,1.094867E+05,4.283117E+03,5.637377E+00,4.196871E-01,1.057275E+04,1.848261E+03,5.455235E-01,1.810924E-01,1.401562E+04,6.770153E+03,7.232586E-01,6.633438E-01
19:20:00,3.591164E+04,8.889827E+03,1.853367E+00,8.711574E-01,2.212644E+04,1.837753E+04,1.141869E+00,1.801592E+00,5.463814E+04,1.762928E+04,2.819327E+00,1.727617E+00,1.172896E+05,4.689921E+03,6.038607E+00,4.595501E-01,1.316255E+04,2.166009E+03,6.790244E-01,2.122262E-01,3.232463E+04,8.583733E+03,1.667750E+00,8.410417E-01,3.952788E+04,1.523295E+04,2.039112E+00,1.492699E+00,1.070587E+05,1.083943E+03,5.512265E+00,1.062068E-01,9.707612E+03,7.235904E+02,5.008749E-01,7.089715E-02,1.521929E+04,3.755119E+02,7.853719E-01,3.679197E-02,2.034320E+04,2.187334E+04,1.049844E+00,2.143299E+00,3.831071E+04,1.564154E+04,1.977178E+00,1.532821E+00,1.094870E+05,3.894678E+03,5.637360E+00,3.816230E-01,1.057324E+04,1.839857E+03,5.455384E-01,1.802689E-01,1.401562E+04,6.723659E+03,7.232587E-01,6.587882E-01
19:30:00,3.591359E+04,8.684047E+03,1.853445E+00,8.509893E-01,2.212829E+04,1.790511E+04,1.141945E+00,1.755265E+00,5.464246E+04,1.742460E+04,2.819474E+00,1.707557E+00,1.172902E+05,4.309279E+03,6.038601E+00,4.222499E-01,1.316321E+04,2.152755E+03,6.790412E-01,2.109275E-01,3.232642E+04,8.537571E+03,1.667831E+00,8.365187E-01,3.953043E+04,1.523333E+04,2.039198E+00,1.492736E+00,1.070590E+05,7.344299E+02,5.512263E+00,7.196043E-02,9.707961E+03,7.052347E+02,5.008863E-01,6.909863E-02,1.521930E+04,3.288568E+02,7.853725E-01,3.222077E-02,2.034506E+04,2.187171E+04,1.049922E+00,2.143139E+00,3.831262E+04,1.543913E+04,1.977253E+00,1.512984E+00,1.094873E+05,3.517809E+03,5.637357E+00,3.446932E-01,1.057358E+04,1.827873E+03,5.455488E-01,1.790947E-01,1.401562E+04,6.679039E+03,7.232589E-01,6.544162E-01
19:40:00,3.591496E+04,8.475555E+03,1.853500E+00,8.305558E-01,2.212958E+04,1.745757E+04,1.141997E+00,1.711377E+00,5.464514E+04,1.721479E+04,2.819567E+00,1.686995E+00,1.172907E+05,3.939115E+03,6.038606E+00,3.859767E-01,1.316356E+04,2.135074E+03,6.790508E-01,2.091952E-01,3.232751E+04,8.492093E+03,1.667878E+00,8.320627E-01,3.953184E+04,1.523423E+04,2.039246E+00,1.492824E+00,1.070591E+05,4.548971E+02,5.512265E+00,4.457115E-02,9.708156E+03,6.839905E+02,5.008927E-01,6.701710E-02,1.521932E+04,2.837171E+02,7.853732E-01,2.779805E-02,2.034639E+04,2.187085E+04,1.049978E+00,2.143055E+00,3.831394E+04,1.523364E+04,1.977305E+00,1.492845E+00,1.094875E+05,3.152409E+03,5.637359E+00,3.088875E-01,1.057377E+04,1.811855E+03,5.455545E-01,1.775253E-01,1.401563E+04,6.636265E+03,7.232594E-01,6.502252E-01
19:50:00,3.591593E+04,8.262696E+03,1.853540E+00,8.096945E-01,2.213048E+04,1.703489E+04,1.142034E+00,1.669928E+00,5.464689E+04,1.699830E+04,2.819637E+00,1.665778E+00,1.172910E+05,3.578923E+03,6.038616E+00,3.506811E-01,1.316377E+04,2.112314E+03,6.790589E-01,2.069651E-01,3.232827E+04,8.447231E+03,1.667912E+00,8.276670E-01,3.953265E+04,1.523555E+04,2.039277E+00,1.492953E+00,1.070593E+05,2.459735E+02,5.512268E+00,2.410050E-02,9.708267E+03,6.592020E+02,5.008968E-01,6.458830E-02,1.521933E+04,2.400469E+02,7.853741E-01,2.351932E-02,2.034733E+04,2.187072E+04,1.050018E+00,2.143043E+00,3.831485E+04,1.502371E+04,1.977342E+00,1.472271E+00,1.094876E+05,2.798085E+03,5.637363E+00,2.741676E-01,1.057387E+04,1.791078E+03,5.455583E-01,1.754895E-01,1.401565E+04,6.595312E+03,7.232601E-01,6.462126E-01
20:00:00,3.591663E+04,8.044487E+03,1.853571E+00,7.883089E-01,2.213111E+04,1.663707E+04,1.142061E+00,1.630917E+00,5.464818E+04,1.677433E+04,2.819695E+00,1.643828E+00,1.172912E+05,3.228401E+03,6.038627E+00,3.163335E-01,1.316393E+04,2.083763E+03,6.790667E-01,2.041676E-01,3.232885E+04,8.402924E+03,1.667939E+00,8.233257E-01,3.953320E+04,1.523721E+04,2.039301E+00,1.493116E+00,1.070593E+05,1.083689E+02,5.512272E+00,1.061793E-02,9.708339E+03,6.305718E+02,5.009000E-01,6.178309E-02,1.521935E+04,1.978056E+02,7.853752E-01,1.938059E-02,2.034801E+04,2.187127E+04,1.050047E+00,2.143096E+00,3.831551E+04,1.480857E+04,1.977371E+00,1.451187E+00,1.094877E+05,2.454582E+03,5.637366E+00,2.405085E-01,1.057394E+04,1.764938E+03,5.455615E-01,1.729283E-01,1.401566E+04,6.556155E+03,7.232611E-01,6.423759E-01
20:10:00,3.591717E+04,7.818943E+03,1.853595E+00,7.662047E-01,2.213158E+04,1.625116E+04,1.142082E+00,1.593076E+00,5.464923E+04,1.653975E+04,2.819747E+00,1.620838E+00,1.172914E+05,2.879977E+03,6.038637E+00,2.821918E-01,1.316407E+04,2.049264E+03,6.790737E-01,2.007874E-01,3.232930E+04,8.357712E+03,1.667960E+00,8.188958E-01,3.953363E+04,1.523814E+04,2.039322E+00,1.493207E+00,1.070594E+05,2.623904E+01,5.512275E+00,2.570871E-03,9.708395E+03,5.981310E+02,5.009026E-01,5.860453E-02,1.521938E+04,1.558625E+02,7.853764E-01,1.527109E-02,2.034850E+04,2.187174E+04,1.050069E+00,2.143143E+00,3.831602E+04,1.458557E+04,1.977393E+00,1.429333E+00,1.094878E+05,2.114234E+03,5.637370E+00,2.071588E-01,1.057400E+04,1.733424E+03,5.455643E-01,1.698405E-01,1.401568E+04,6.517688E+03,7.232621E-01,6.386069E-01
