Time,THERMAL ZONE 1:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
18:15:00,2.547497E+04,3.761053E+04,1.314846E+00,3.687261E+00,2.389187E+04,5.519956E+04,1.233137E+00,5.411875E+00,3.820171E+04,6.588001E+04,1.971614E+00,6.459199E+00,4.881009E+03,3.429856E+02,2.518936E-01,3.360788E-02,4.110380E+03,3.672242E+03,2.121244E-01,3.598882E-01,6.540284E+03,5.532800E+03,3.375121E-01,5.422525E-01
18:30:00,2.629100E+04,3.681621E+04,1.356963E+00,3.609367E+00,2.470873E+04,5.445640E+04,1.275297E+00,5.339006E+00,4.170349E+04,6.515460E+04,2.152329E+00,6.388063E+00,4.926406E+03,2.670628E+02,2.542361E-01,2.616823E-02,4.155834E+03,3.609517E+03,2.144699E-01,3.537405E-01,7.033447E+03,5.476994E+03,3.629570E-01,5.367822E-01
18:45:00,2.710743E+04,3.590903E+04,1.399099E+00,3.520405E+00,2.552597E+04,5.360399E+04,1.317475E+00,5.255426E+00,4.520682E+04,6.428402E+04,2.333108E+00,6.302693E+00,4.971782E+03,1.798295E+02,2.565775E-01,1.762048E-02,4.201257E+03,3.536668E+03,2.168137E-01,3.466005E-01,7.526466E+03,5.405055E+03,3.883931E-01,5.297307E-01
19:00:00,2.792440E+04,3.493455E+04,1.441261E+00,3.424841E+00,2.634372E+04,5.267547E+04,1.359677E+00,5.164382E+00,4.871256E+04,6.329875E+04,2.513990E+00,6.206076E+00,5.017178E+03,9.963215E+01,2.589198E-01,9.762295E-03,4.246698E+03,3.457085E+03,2.191584E-01,3.388005E-01,8.019703E+03,5.320568E+03,4.138390E-01,5.214492E-01
19:15:00,2.792600E+04,3.403674E+04,1.441336E+00,3.336794E+00,2.634523E+04,5.180194E+04,1.359748E+00,5.078730E+00,4.872030E+04,6.234057E+04,2.514320E+00,6.112115E+00,5.017264E+03,4.162154E+01,2.589237E-01,4.078166E-03,4.246779E+03,3.381016E+03,2.191621E-01,3.313450E-01,8.020625E+03,5.235923E+03,4.138778E-01,5.131524E-01
19:30:00,2.792775E+04,3.325244E+04,1.441417E+00,3.259882E+00,2.634686E+04,5.101529E+04,1.359824E+00,5.001604E+00,4.872689E+04,6.144707E+04,2.514594E+00,6.024505E+00,5.017283E+03,8.398546E+00,2.589245E-01,8.228935E-04,4.246779E+03,3.311391E+03,2.191620E-01,3.245212E-01,8.020887E+03,5.154779E+03,4.138868E-01,5.051990E-01
19:45:00,2.792938E+04,3.258849E+04,1.441492E+00,3.194777E+00,2.634840E+04,5.032564E+04,1.359895E+00,4.933996E+00,4.873265E+04,6.063562E+04,2.514835E+00,5.944946E+00,5.017331E+03,0.000000E+00,2.589268E-01,0.000000E+00,4.246817E+03,3.249290E+03,2.191638E-01,3.184350E-01,8.021350E+03,5.078846E+03,4.139073E-01,4.977567E-01
20:00:00,2.793072E+04,3.201395E+04,1.441554E+00,3.138445E+00,2.634966E+04,4.971362E+04,1.359954E+00,4.874003E+00,4.873655E+04,5.989323E+04,2.514996E+00,5.872164E+00,5.017365E+03,0.000000E+00,2.589284E-01,0.000000E+00,4.246842E+03,3.193287E+03,2.191650E-01,3.129467E-01,8.021643E+03,5.006951E+03,4.139201E-01,4.907104E-01
20:15:00,2.793182E+04,3.148140E+04,1.441605E+00,3.086234E+00,2.635071E+04,4.914077E+04,1.360003E+00,4.817850E+00,4.873923E+04,5.918126E+04,2.515111E+00,5.802366E+00,5.017394E+03,0.000000E+00,2.589297E-01,0.000000E+00,4.246864E+03,3.140814E+03,2.191660E-01,3.078043E-01,8.021856E+03,4.936144E+03,4.139299E-01,4.837708E-01
20:30:00,2.793271E+04,3.098109E+04,1.441647E+00,3.037184E+00,2.635158E+04,4.859887E+04,1.360043E+00,4.764731E+00,4.874116E+04,5.849146E+04,2.515198E+00,5.734739E+00,5.017420E+03,0.000000E+00,2.589310E-01,0.000000E+00,4.246884E+03,3.091403E+03,2.191670E-01,3.029621E-01,8.022027E+03,4.865960E+03,4.139380E-01,4.768923E-01
20:45:00,2.793345E+04,3.051058E+04,1.441682E+00,2.991054E+00,2.635231E+04,4.808451E+04,1.360078E+00,4.714309E+00,4.874262E+04,5.781970E+04,2.515266E+00,5.668880E+00,5.017443E+03,0.000000E+00,2.589321E-01,0.000000E+00,4.246903E+03,3.044769E+03,2.191679E-01,2.983921E-01,8.022171E+03,4.796182E+03,4.139451E-01,4.700536E-01
21:00:00,2.793406E+04,3.006742E+04,1.441710E+00,2.947606E+00,2.635293E+04,4.759588E+04,1.360107E+00,4.666408E+00,4.874376E+04,5.716407E+04,2.515320E+00,5.604601E+00,5.017464E+03,0.000000E+00,2.589332E-01,0.000000E+00,4.246921E+03,3.000682E+03,2.191689E-01,2.940716E-01,8.022295E+03,4.726726E+03,4.139513E-01,4.632464E-01
21:15:00,2.793456E+04,2.963126E+04,1.441734E+00,2.904842E+00,2.635346E+04,4.711298E+04,1.360132E+00,4.619069E+00,4.874467E+04,5.650293E+04,2.515364E+00,5.539781E+00,5.017484E+03,0.000000E+00,2.589342E-01,0.000000E+00,4.246939E+03,2.957567E+03,2.191697E-01,2.898464E-01,8.022403E+03,4.655874E+03,4.139568E-01,4.563023E-01
21:30:00,2.793498E+04,2.920037E+04,1.441754E+00,2.862595E+00,2.635391E+04,4.663457E+04,1.360154E+00,4.572168E+00,4.874540E+04,5.583577E+04,2.515399E+00,5.474370E+00,5.017501E+03,0.000000E+00,2.589351E-01,0.000000E+00,4.246956E+03,2.915239E+03,2.191706E-01,2.856983E-01,8.022499E+03,4.583662E+03,4.139616E-01,4.492250E-01
21:45:00,2.793533E+04,2.877408E+04,1.441770E+00,2.820799E+00,2.635430E+04,4.616001E+04,1.360173E+00,4.525644E+00,4.874599E+04,5.516297E+04,2.515429E+00,5.408406E+00,5.017518E+03,0.000000E+00,2.589359E-01,0.000000E+00,4.246973E+03,2.873551E+03,2.191715E-01,2.816128E-01,8.022583E+03,4.510193E+03,4.139659E-01,4.420244E-01
22:00:00,2.793561E+04,2.835025E+04,1.441784E+00,2.779243E+00,2.635464E+04,4.568899E+04,1.360189E+00,4.479467E+00,4.874650E+04,5.448539E+04,2.515454E+00,5.341972E+00,5.017532E+03,0.000000E+00,2.589366E-01,0.000000E+00,4.246989E+03,2.832391E+03,2.191723E-01,2.775791E-01,8.022658E+03,4.435610E+03,4.139697E-01,4.347146E-01
22:15:00,2.793586E+04,2.110436E+04,1.441796E+00,2.068909E+00,2.635494E+04,3.608696E+04,1.360204E+00,3.497103E+00,4.874693E+04,4.361101E+04,2.515476E+00,4.213770E+00,5.017545E+03,0.000000E+00,2.589373E-01,0.000000E+00,4.247004E+03,2.108899E+03,2.191730E-01,2.066757E-01,8.022725E+03,3.298653E+03,4.139732E-01,3.232863E-01
22:30:00,2.793606E+04,1.396473E+04,1.441805E+00,1.368992E+00,2.635520E+04,2.863523E+04,1.360216E+00,2.682694E+00,4.874730E+04,3.564870E+04,2.515495E+00,3.316435E+00,5.017557E+03,0.000000E+00,2.589379E-01,0.000000E+00,4.247019E+03,1.395744E+03,2.191738E-01,1.367853E-01,8.022785E+03,2.180232E+03,4.139763E-01,2.136748E-01
22:45:00,2.793623E+04,6.929457E+03,1.441814E+00,6.793087E-01,2.635544E+04,2.272428E+04,1.360228E+00,1.990199E+00,4.874764E+04,2.909180E+04,2.515512E+00,2.528800E+00,5.017568E+03,0.000000E+00,2.589384E-01,0.000000E+00,4.247033E+03,6.928111E+02,2.191745E-01,6.789667E-02,8.022840E+03,1.080609E+03,4.139791E-01,1.059057E-01
23:00:00,2.793637E+04,0.000000E+00,1.441821E+00,0.000000E+00,2.635565E+04,1.726682E+04,1.360238E+00,1.334245E+00,4.874794E+04,2.290145E+04,2.515527E+00,1.772060E+00,5.017578E+03,0.000000E+00,2.589389E-01,0.000000E+00,4.247047E+03,0.000000E+00,2.191753E-01,0.000000E+00,8.022890E+03,1.505699E+01,4.139817E-01,1.188404E-03
23:15:00,2.793649E+04,0.000000E+00,1.441827E+00,0.000000E+00,2.635584E+04,2.122340E+04,1.360248E+00,1.638799E+00,4.874821E+04,2.718844E+04,2.515541E+00,2.102238E+00,5.017587E+03,0.000000E+00,2.589394E-01,0.000000E+00,4.247061E+03,0.000000E+00,2.191759E-01,0.000000E+00,8.022936E+03,1.545528E+02,4.139840E-01,1.195068E-02
23:30:00,2.793660E+04,0.000000E+00,1.441832E+00,0.000000E+00,2.635601E+04,2.323491E+04,1.360257E+00,1.793736E+00,4.874847E+04,2.874541E+04,2.515554E+00,2.219208E+00,5.017594E+03,0.000000E+00,2.589398E-01,0.000000E+00,4.247074E+03,0.000000E+00,2.191766E-01,0.000000E+00,8.022978E+03,3.679652E+02,4.139862E-01,2.841594E-02
23:45:00,2.793669E+04,2.981770E+02,1.441836E+00,2.310738E-02,2.635617E+04,2.383715E+04,1.360265E+00,1.839356E+00,4.874870E+04,2.903324E+04,2.515566E+00,2.240554E+00,5.017602E+03,0.000000E+00,2.589402E-01,0.000000E+00,4.247086E+03,0.000000E+00,2.191773E-01,0.000000E+00,8.023017E+03,5.462588E+02,4.139882E-01,4.217222E-02
24:00:00,2.793677E+04,5.887252E+02,1.441840E+00,4.552344E-02,2.635632E+04,2.410807E+04,1.360272E+00,1.860283E+00,4.874892E+04,2.907834E+04,2.515578E+00,2.244125E+00,5.017608E+03,0.000000E+00,2.589405E-01,0.000000E+00,4.247098E+03,0.000000E+00,2.191779E-01,0.000000E+00,8.023053E+03,7.252947E+02,4.139901E-01,5.595902E-02
Peak,2.793677E+04,4.195165E+04,1.441840E+00,4.112990E+00,2.635708E+04,5.908263E+04,1.360310E+00,5.792674E+00,4.875086E+04,6.816435E+04,2.515678E+00,6.683258E+00,5.017608E+03,6.132526E+02,2.589405E-01,6.009346E-02,4.247206E+03,4.019313E+03,2.191835E-01,3.636103E-01,8.023445E+03,5.611114E+03,4.140103E-01,5.499307E-01

Peak Vol Flow (m3/s),,,1.207507E+00,3.444531E+00,,,1.139228E+00,4.851227E+00,,,2.106820E+00,5.597070E+00,,,2.168565E-01,5.032685E-02,,,1.835609E-01,3.045150E-01,,,3.467238E-01,4.605539E-01
