Time,THERMAL ZONE 1:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:NAPLES ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:NAPLES ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
22:30:00,3.039561E+04,1.503491E+04,1.568745E+00,1.473936E+00,2.940389E+04,3.069930E+04,1.517561E+00,2.868819E+00,5.176837E+04,3.768589E+04,2.671386E+00,3.501113E+00,5.199440E+03,0.000000E+00,2.683240E-01,0.000000E+00,4.481964E+03,1.508667E+03,2.312982E-01,1.478517E-01,8.259197E+03,2.303095E+03,4.261747E-01,2.257161E-01
22:45:00,3.039576E+04,7.459254E+03,1.568752E+00,7.312617E-01,2.940410E+04,2.472179E+04,1.517572E+00,2.158431E+00,5.176869E+04,3.083280E+04,2.671403E+00,2.677158E+00,5.199450E+03,0.000000E+00,2.683245E-01,0.000000E+00,4.481978E+03,7.487200E+02,2.312990E-01,7.337571E-02,8.259252E+03,1.151726E+03,4.261776E-01,1.126774E-01
23:00:00,3.039588E+04,0.000000E+00,1.568758E+00,0.000000E+00,2.940429E+04,1.917595E+04,1.517581E+00,1.483148E+00,5.176898E+04,2.432262E+04,2.671417E+00,1.882642E+00,5.199459E+03,0.000000E+00,2.683250E-01,0.000000E+00,4.481991E+03,0.000000E+00,2.312996E-01,0.000000E+00,8.259301E+03,1.021821E+02,4.261801E-01,8.010050E-03
23:15:00,3.039598E+04,7.381602E+01,1.568762E+00,5.756313E-03,2.940445E+04,2.335800E+04,1.517589E+00,1.804902E+00,5.176924E+04,2.852008E+04,2.671431E+00,2.205230E+00,5.199467E+03,0.000000E+00,2.683254E-01,0.000000E+00,4.482004E+03,0.000000E+00,2.313003E-01,0.000000E+00,8.259347E+03,3.000372E+02,4.261825E-01,2.327714E-02
23:30:00,3.039606E+04,1.317891E+03,1.568767E+00,1.017355E-01,2.940460E+04,2.527389E+04,1.517597E+00,1.951165E+00,5.176948E+04,2.999232E+04,2.671443E+00,2.315433E+00,5.199474E+03,0.000000E+00,2.683258E-01,0.000000E+00,4.482016E+03,0.000000E+00,2.313009E-01,0.000000E+00,8.259389E+03,5.472633E+02,4.261846E-01,4.235170E-02
23:45:00,3.039614E+04,2.014269E+03,1.568770E+00,1.554639E-01,2.940475E+04,2.579538E+04,1.517604E+00,1.990474E+00,5.176970E+04,3.021764E+04,2.671455E+00,2.331988E+00,5.199481E+03,0.000000E+00,2.683261E-01,0.000000E+00,4.482028E+03,0.000000E+00,2.313015E-01,0.000000E+00,8.259427E+03,7.638782E+02,4.261866E-01,5.904772E-02
24:00:00,3.039620E+04,2.904825E+03,1.568773E+00,2.241716E-01,2.940487E+04,2.601217E+04,1.517610E+00,2.007223E+00,5.176992E+04,3.023663E+04,2.671466E+00,2.333554E+00,5.199486E+03,0.000000E+00,2.683264E-01,0.000000E+00,4.482040E+03,0.000000E+00,2.313021E-01,0.000000E+00,8.259463E+03,9.086818E+02,4.261885E-01,7.011145E-02
Peak,3.039676E+04,4.393217E+04,1.568802E+00,4.307234E+00,2.940674E+04,6.148234E+04,1.517706E+00,6.027917E+00,5.177298E+04,7.092950E+04,2.671624E+00,6.954343E+00,5.199542E+03,8.055779E+02,2.683293E-01,7.894129E-02,4.482239E+03,4.152308E+03,2.313124E-01,3.756548E-01,8.259946E+03,5.859715E+03,4.262134E-01,5.742949E-01

Peak Vol Flow (m3/s),,,1.313834E+00,3.607206E+00,,,1.271043E+00,5.048237E+00,,,2.237421E+00,5.824097E+00,,,2.247194E-01,6.611145E-02,,,1.937186E-01,3.146019E-01,,,3.569436E-01,4.809583E-01
