Time,THERMAL ZONE 1:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 12:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 16:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 16:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 16:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 16:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:YAKUTSK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
05:00:00,1.503825E+05,0.000000E+00,7.756875E+00,0.000000E+00,1.113690E+04,0.000000E+00,5.746394E-01,0.000000E+00,2.631091E+04,4.477729E+03,1.357133E+00,3.455480E-01,2.626693E+04,0.000000E+00,1.354864E+00,0.000000E+00,7.172575E+04,6.344360E+03,3.700548E+00,4.895256E-01,1.398236E+04,8.057023E+03,7.214322E-01,6.217028E-01,1.842648E+04,0.000000E+00,9.505332E-01,0.000000E+00,1.188799E+05,0.000000E+00,6.133203E+00,0.000000E+00,6.336219E+03,0.000000E+00,3.270112E-01,0.000000E+00,1.485217E+05,2.375708E+04,7.660817E+00,1.833261E+00,1.083881E+04,0.000000E+00,5.592583E-01,0.000000E+00,1.073005E+04,0.000000E+00,5.536465E-01,0.000000E+00,1.784730E+04,2.641043E+03,9.207885E-01,2.037839E-01,1.780874E+04,0.000000E+00,9.187992E-01,0.000000E+00,3.913668E+04,0.000000E+00,2.019716E+00,0.000000E+00,6.263334E+03,6.065130E+03,3.232495E-01,4.679300E-01
05:10:00,1.503826E+05,0.000000E+00,7.756877E+00,0.000000E+00,1.113690E+04,0.000000E+00,5.746398E-01,0.000000E+00,2.631093E+04,4.464088E+03,1.357134E+00,3.444952E-01,2.626694E+04,0.000000E+00,1.354865E+00,0.000000E+00,7.172581E+04,6.299583E+03,3.700551E+00,4.860703E-01,1.398237E+04,8.045617E+03,7.214329E-01,6.208226E-01,1.842649E+04,0.000000E+00,9.505337E-01,0.000000E+00,1.188799E+05,0.000000E+00,6.133205E+00,0.000000E+00,6.336221E+03,0.000000E+00,3.270113E-01,0.000000E+00,1.485218E+05,2.366900E+04,7.660818E+00,1.826464E+00,1.083881E+04,0.000000E+00,5.592586E-01,0.000000E+00,1.073006E+04,0.000000E+00,5.536468E-01,0.000000E+00,1.784730E+04,2.635069E+03,9.207888E-01,2.033229E-01,1.780875E+04,0.000000E+00,9.187995E-01,0.000000E+00,3.913670E+04,0.000000E+00,2.019717E+00,0.000000E+00,6.263337E+03,6.061906E+03,3.232497E-01,4.676813E-01
05:20:00,1.503826E+05,0.000000E+00,7.756879E+00,0.000000E+00,1.113691E+04,0.000000E+00,5.746402E-01,0.000000E+00,2.631094E+04,4.453047E+03,1.357135E+00,3.436431E-01,2.626696E+04,0.000000E+00,1.354866E+00,0.000000E+00,7.172586E+04,6.261258E+03,3.700554E+00,4.831130E-01,1.398238E+04,8.035485E+03,7.214335E-01,6.200406E-01,1.842650E+04,0.000000E+00,9.505343E-01,0.000000E+00,1.188800E+05,0.000000E+00,6.133206E+00,0.000000E+00,6.336223E+03,0.000000E+00,3.270114E-01,0.000000E+00,1.485218E+05,2.359808E+04,7.660819E+00,1.820990E+00,1.083882E+04,0.000000E+00,5.592588E-01,0.000000E+00,1.073006E+04,0.000000E+00,5.536470E-01,0.000000E+00,1.784731E+04,2.631030E+03,9.207891E-01,2.030112E-01,1.780875E+04,0.000000E+00,9.187997E-01,0.000000E+00,3.913672E+04,0.000000E+00,2.019718E+00,0.000000E+00,6.263341E+03,6.059176E+03,3.232499E-01,4.674707E-01
05:30:00,1.503826E+05,0.000000E+00,7.756880E+00,0.000000E+00,1.113692E+04,0.000000E+00,5.746406E-01,0.000000E+00,2.631096E+04,4.444688E+03,1.357136E+00,3.429979E-01,2.626697E+04,0.000000E+00,1.354867E+00,0.000000E+00,7.172592E+04,6.229597E+03,3.700557E+00,4.806700E-01,1.398239E+04,8.026652E+03,7.214341E-01,6.193589E-01,1.842651E+04,0.000000E+00,9.505348E-01,0.000000E+00,1.188800E+05,0.000000E+00,6.133208E+00,0.000000E+00,6.336225E+03,0.000000E+00,3.270115E-01,0.000000E+00,1.485218E+05,2.354462E+04,7.660821E+00,1.816865E+00,1.083882E+04,0.000000E+00,5.592590E-01,0.000000E+00,1.073007E+04,0.000000E+00,5.536472E-01,0.000000E+00,1.784732E+04,2.628976E+03,9.207893E-01,2.028528E-01,1.780876E+04,0.000000E+00,9.188000E-01,0.000000E+00,3.913674E+04,0.000000E+00,2.019719E+00,0.000000E+00,6.263345E+03,6.056972E+03,3.232501E-01,4.673006E-01
05:40:00,1.503826E+05,0.000000E+00,7.756881E+00,0.000000E+00,1.113693E+04,0.000000E+00,5.746409E-01,0.000000E+00,2.631097E+04,4.439038E+03,1.357136E+00,3.425619E-01,2.626699E+04,0.000000E+00,1.354868E+00,0.000000E+00,7.172597E+04,6.204621E+03,3.700560E+00,4.787428E-01,1.398241E+04,8.019138E+03,7.214347E-01,6.187790E-01,1.842652E+04,0.000000E+00,9.505354E-01,0.000000E+00,1.188800E+05,0.000000E+00,6.133209E+00,0.000000E+00,6.336227E+03,0.000000E+00,3.270116E-01,0.000000E+00,1.485218E+05,2.350882E+04,7.660822E+00,1.814103E+00,1.083883E+04,0.000000E+00,5.592592E-01,0.000000E+00,1.073007E+04,0.000000E+00,5.536474E-01,0.000000E+00,1.784732E+04,2.628943E+03,9.207896E-01,2.028503E-01,1.780876E+04,0.000000E+00,9.188003E-01,0.000000E+00,3.913676E+04,0.000000E+00,2.019720E+00,0.000000E+00,6.263348E+03,6.055317E+03,3.232502E-01,4.671729E-01
05:50:00,1.503827E+05,0.000000E+00,7.756883E+00,0.000000E+00,1.113693E+04,0.000000E+00,5.746413E-01,0.000000E+00,2.631099E+04,4.436106E+03,1.357137E+00,3.423357E-01,2.626700E+04,0.000000E+00,1.354868E+00,0.000000E+00,7.172602E+04,6.186525E+03,3.700563E+00,4.773465E-01,1.398242E+04,8.012961E+03,7.214353E-01,6.183023E-01,1.842653E+04,0.000000E+00,9.505359E-01,0.000000E+00,1.188800E+05,0.000000E+00,6.133211E+00,0.000000E+00,6.336229E+03,0.000000E+00,3.270116E-01,0.000000E+00,1.485219E+05,2.349084E+04,7.660824E+00,1.812716E+00,1.083883E+04,0.000000E+00,5.592594E-01,0.000000E+00,1.073007E+04,0.000000E+00,5.536476E-01,0.000000E+00,1.784733E+04,2.630959E+03,9.207899E-01,2.030059E-01,1.780877E+04,0.000000E+00,9.188005E-01,0.000000E+00,3.913677E+04,0.000000E+00,2.019721E+00,0.000000E+00,6.263351E+03,6.054234E+03,3.232504E-01,4.670894E-01
06:00:00,1.503827E+05,0.000000E+00,7.756884E+00,0.000000E+00,1.113694E+04,0.000000E+00,5.746416E-01,0.000000E+00,2.631100E+04,4.436667E+03,1.357138E+00,3.423790E-01,2.626702E+04,0.000000E+00,1.354869E+00,0.000000E+00,7.172608E+04,6.177602E+03,3.700565E+00,4.766581E-01,1.398243E+04,8.008446E+03,7.214359E-01,6.179538E-01,1.842654E+04,0.000000E+00,9.505364E-01,0.000000E+00,1.188801E+05,0.000000E+00,6.133212E+00,0.000000E+00,6.336231E+03,0.000000E+00,3.270117E-01,0.000000E+00,1.485219E+05,2.349673E+04,7.660825E+00,1.813171E+00,1.083883E+04,0.000000E+00,5.592596E-01,0.000000E+00,1.073008E+04,0.000000E+00,5.536478E-01,0.000000E+00,1.784733E+04,2.636280E+03,9.207901E-01,2.034165E-01,1.780877E+04,0.000000E+00,9.188008E-01,0.000000E+00,3.913679E+04,0.000000E+00,2.019721E+00,0.000000E+00,6.263355E+03,6.054269E+03,3.232506E-01,4.670921E-01
06:10:00,1.436695E+05,0.000000E+00,7.410613E+00,0.000000E+00,1.096566E+04,1.008493E+03,5.658042E-01,7.961330E-02,2.524050E+04,5.643700E+03,1.301921E+00,4.532124E-01,2.519651E+04,7.036039E+02,1.299652E+00,5.885732E-02,6.795791E+04,1.043911E+04,3.506154E+00,8.295876E-01,1.316885E+04,9.295901E+03,6.794584E-01,7.472311E-01,1.761257E+04,6.799569E+02,9.085475E-01,5.711179E-02,1.121540E+05,5.923500E+03,5.786206E+00,5.277480E-01,6.165196E+03,2.328874E+02,3.181846E-01,2.220570E-02,1.418055E+05,3.147458E+04,7.314391E+00,2.520186E+00,1.066772E+04,5.428048E+02,5.504305E-01,4.668450E-02,1.055888E+04,7.121972E+02,5.448144E-01,5.922583E-02,1.741933E+04,3.922897E+03,8.987086E-01,3.162564E-01,1.738077E+04,0.000000E+00,8.967193E-01,0.000000E+00,3.793840E+04,4.028201E+03,1.957877E+00,3.276230E-01,6.092157E+03,7.459589E+03,3.144151E-01,6.015763E-01
06:20:00,1.369466E+05,0.000000E+00,7.063957E+00,0.000000E+00,1.079413E+04,1.329649E+03,5.569553E-01,1.117094E-01,2.416878E+04,6.259003E+03,1.246660E+00,5.289951E-01,2.412479E+04,9.462413E+02,1.244391E+00,8.297610E-02,6.418528E+04,1.212874E+04,3.311556E+00,1.019051E+00,1.235415E+04,1.016750E+04,6.374314E-01,8.600701E-01,1.679735E+04,9.142285E+02,8.665079E-01,8.038946E-02,1.054188E+05,1.020908E+04,5.438806E+00,9.498345E-01,5.994025E+03,3.958083E+02,3.093511E-01,3.820209E-02,1.350790E+05,3.512731E+04,6.967557E+00,2.961726E+00,1.049633E+04,7.004699E+02,5.415895E-01,6.231150E-02,1.038741E+04,9.217493E+02,5.359690E-01,8.007243E-02,1.699083E+04,4.595264E+03,8.766071E-01,3.915519E-01,1.695227E+04,0.000000E+00,8.746177E-01,0.000000E+00,3.673900E+04,5.649680E+03,1.895985E+00,4.887843E-01,5.920822E+03,8.370873E+03,3.055731E-01,7.116536E-01
06:30:00,1.302239E+05,0.000000E+00,6.717372E+00,0.000000E+00,1.062263E+04,1.904797E+03,5.481091E-01,1.680725E-01,2.309690E+04,6.966606E+03,1.191402E+00,6.137362E-01,2.305291E+04,1.399786E+03,1.189133E+00,1.274214E-01,6.041251E+04,1.448297E+04,3.116972E+00,1.271213E+00,1.153960E+04,1.111953E+04,5.954151E-01,9.812783E-01,1.598230E+04,1.354915E+03,8.244814E-01,1.235744E-01,9.868396E+04,1.538692E+04,5.091458E+00,1.457372E+00,5.822848E+03,5.959549E+02,3.005176E-01,5.781412E-02,1.283530E+05,3.945932E+04,6.620801E+00,3.467770E+00,1.032499E+04,1.043386E+03,5.327515E-01,9.591390E-02,1.021599E+04,1.348715E+03,5.271267E-01,1.219120E-01,1.656228E+04,5.367922E+03,8.545062E-01,4.764128E-01,1.652372E+04,0.000000E+00,8.525168E-01,0.000000E+00,3.553940E+04,8.048689E+03,1.834088E+00,7.238871E-01,5.749483E+03,9.366493E+03,2.967311E-01,8.303305E-01
06:40:00,1.234985E+05,0.000000E+00,6.370684E+00,0.000000E+00,1.045106E+04,2.163068E+03,5.392599E-01,1.933930E-01,2.202454E+04,7.494558E+03,1.136130E+00,6.809028E-01,2.198055E+04,1.609508E+03,1.133861E+00,1.479814E-01,5.663791E+04,1.588781E+04,2.922316E+00,1.430365E+00,1.072471E+04,1.192070E+04,5.533835E-01,1.087838E+00,1.516693E+04,1.556075E+03,7.824425E-01,1.432951E-01,9.194582E+04,1.977937E+04,4.743975E+00,1.888181E+00,5.651594E+03,7.537471E+02,2.916804E-01,7.327872E-02,1.216241E+05,4.236937E+04,6.273940E+00,3.834605E+00,1.015358E+04,1.181132E+03,5.239104E-01,1.094168E-01,1.004449E+04,1.524726E+03,5.182815E-01,1.391666E-01,1.613351E+04,5.947517E+03,8.323977E-01,5.423935E-01,1.609495E+04,0.000000E+00,8.304082E-01,0.000000E+00,3.433917E+04,9.432315E+03,1.772163E+00,8.595361E-01,5.578068E+03,1.020601E+04,2.878857E-01,9.338540E-01
06:50:00,1.167715E+05,0.000000E+00,6.023947E+00,0.000000E+00,1.027944E+04,2.443989E+03,5.304089E-01,2.209255E-01,2.095193E+04,8.028073E+03,1.080852E+00,7.486155E-01,2.090794E+04,1.842141E+03,1.078583E+00,1.707810E-01,5.286220E+04,1.734582E+04,2.727620E+00,1.594676E+00,9.909597E+03,1.273759E+04,5.113431E-01,1.195944E+00,1.435139E+04,1.779144E+03,7.403975E-01,1.651573E-01,8.520571E+04,2.442344E+04,4.396418E+00,2.343627E+00,5.480283E+03,9.195175E+02,2.828406E-01,8.952436E-02,1.148937E+05,4.528795E+04,5.927031E+00,4.202271E+00,9.982131E+03,1.341316E+03,5.150677E-01,1.251148E-01,9.872964E+03,1.724532E+03,5.094346E-01,1.587480E-01,1.570463E+04,6.535141E+03,8.102856E-01,6.091745E-01,1.566607E+04,0.000000E+00,8.082961E-01,0.000000E+00,3.313849E+04,1.090613E+04,1.710220E+00,1.003994E+00,5.406598E+03,1.106123E+04,2.790377E-01,1.038936E+00
07:00:00,1.100438E+05,0.000000E+00,5.677186E+00,0.000000E+00,1.010780E+04,2.720891E+03,5.215568E-01,2.480636E-01,1.987921E+04,8.565348E+03,1.025571E+00,8.167121E-01,1.983523E+04,2.073319E+03,1.023302E+00,1.934379E-01,4.908583E+04,1.881249E+04,2.532900E+00,1.759852E+00,9.094344E+03,1.356907E+04,4.692968E-01,1.305502E+00,1.353575E+04,1.999957E+03,6.983490E-01,1.867983E-01,7.846441E+04,2.924890E+04,4.048816E+00,2.816884E+00,5.308924E+03,1.089299E+03,2.739987E-01,1.061634E-01,1.081626E+05,4.820022E+04,5.580099E+00,4.569432E+00,9.810652E+03,1.501056E+03,5.062238E-01,1.407696E-01,9.701409E+03,1.922642E+03,5.005868E-01,1.781633E-01,1.527569E+04,7.126159E+03,7.881717E-01,6.763286E-01,1.523714E+04,0.000000E+00,7.861822E-01,0.000000E+00,3.193750E+04,1.239346E+04,1.648263E+00,1.149776E+00,5.235085E+03,1.192979E+04,2.701877E-01,1.145369E+00
07:10:00,1.100288E+05,0.000000E+00,5.676682E+00,0.000000E+00,1.010743E+04,1.989449E+03,5.215417E-01,1.956024E-01,1.987695E+04,7.904868E+03,1.025506E+00,7.748670E-01,1.983296E+04,1.604838E+03,1.023237E+00,1.576236E-01,4.907725E+04,1.604173E+04,2.532577E+00,1.574595E+00,9.092580E+03,1.314841E+04,4.692243E-01,1.289347E+00,1.353403E+04,1.543021E+03,6.982874E-01,1.515434E-01,7.844844E+04,2.855645E+04,4.048194E+00,2.802194E+00,5.308563E+03,1.036154E+03,2.739821E-01,1.015729E-01,1.081475E+05,4.317414E+04,5.579587E+00,4.233273E+00,9.810272E+03,1.120714E+03,5.062085E-01,1.100067E-01,9.701039E+03,1.410758E+03,5.005719E-01,1.385684E-01,1.527473E+04,6.443793E+03,7.881386E-01,6.318395E-01,1.523617E+04,0.000000E+00,7.861490E-01,0.000000E+00,3.193470E+04,9.887500E+03,1.648143E+00,9.713543E-01,5.234736E+03,1.143164E+04,2.701717E-01,1.121123E+00
07:20:00,1.100233E+05,0.000000E+00,5.676550E+00,0.000000E+00,1.010729E+04,1.945967E+03,5.215373E-01,1.907187E-01,1.987586E+04,7.845015E+03,1.025482E+00,7.689418E-01,1.983188E+04,1.601604E+03,1.023213E+00,1.569668E-01,4.907284E+04,1.587710E+04,2.532429E+00,1.556119E+00,9.091857E+03,1.318359E+04,4.691979E-01,1.293548E+00,1.353352E+04,1.534186E+03,6.982744E-01,1.503591E-01,7.844114E+04,2.990212E+04,4.047945E+00,2.932460E+00,5.308303E+03,1.063165E+03,2.739704E-01,1.041908E-01,1.081423E+05,4.251148E+04,5.579464E+00,4.166317E+00,9.810146E+03,1.127884E+03,5.062042E-01,1.105335E-01,9.700930E+03,1.403806E+03,5.005685E-01,1.375766E-01,1.527425E+04,6.383191E+03,7.881247E-01,6.256452E-01,1.523569E+04,0.000000E+00,7.861352E-01,0.000000E+00,3.193275E+04,9.822742E+03,1.648062E+00,9.627726E-01,5.234496E+03,1.146626E+04,2.701610E-01,1.125097E+00
07:30:00,1.100173E+05,0.000000E+00,5.676335E+00,0.000000E+00,1.010711E+04,1.649667E+03,5.215296E-01,1.616826E-01,1.987489E+04,7.701616E+03,1.025453E+00,7.549162E-01,1.983090E+04,1.392198E+03,1.023183E+00,1.364474E-01,4.906835E+04,1.508257E+04,2.532255E+00,1.478310E+00,9.090922E+03,1.317842E+04,4.691581E-01,1.293304E+00,1.353280E+04,1.321733E+03,6.982465E-01,1.295412E-01,7.843319E+04,3.075245E+04,4.047629E+00,3.016250E+00,5.308021E+03,1.063388E+03,2.739573E-01,1.042163E-01,1.081363E+05,4.120987E+04,5.579254E+00,4.038803E+00,9.809961E+03,9.522706E+02,5.061963E-01,9.332654E-02,9.700765E+03,1.182018E+03,5.005616E-01,1.158442E-01,1.527381E+04,6.229175E+03,7.881095E-01,6.105743E-01,1.523525E+04,0.000000E+00,7.861200E-01,0.000000E+00,3.193087E+04,9.014313E+03,1.647982E+00,8.835674E-01,5.234235E+03,1.145545E+04,2.701490E-01,1.124296E+00
07:40:00,1.100139E+05,0.000000E+00,5.676215E+00,0.000000E+00,1.010698E+04,1.672040E+03,5.215243E-01,1.638649E-01,1.987435E+04,7.747027E+03,1.025436E+00,7.593633E-01,1.983037E+04,1.432073E+03,1.023166E+00,1.403479E-01,4.906550E+04,1.527411E+04,2.532146E+00,1.497068E+00,9.090286E+03,1.336435E+04,4.691313E-01,1.311644E+00,1.353236E+04,1.352028E+03,6.982293E-01,1.325031E-01,7.842823E+04,3.278618E+04,4.047436E+00,3.215848E+00,5.307791E+03,1.116901E+03,2.739467E-01,1.094613E-01,1.081331E+05,4.137558E+04,5.579140E+00,4.054944E+00,9.809835E+03,9.845277E+02,5.061909E-01,9.648366E-02,9.700661E+03,1.214137E+03,5.005573E-01,1.189860E-01,1.527357E+04,6.275777E+03,7.881013E-01,6.151391E-01,1.523501E+04,0.000000E+00,7.861118E-01,0.000000E+00,3.192953E+04,9.257251E+03,1.647926E+00,9.073427E-01,5.234029E+03,1.163998E+04,2.701396E-01,1.142501E+00
07:50:00,1.100119E+05,0.000000E+00,5.676136E+00,0.000000E+00,1.010689E+04,1.673777E+03,5.215201E-01,1.640321E-01,1.987404E+04,7.795265E+03,1.025423E+00,7.640878E-01,1.983005E+04,1.454519E+03,1.023154E+00,1.425458E-01,4.906362E+04,1.544757E+04,2.532070E+00,1.514075E+00,9.089825E+03,1.357486E+04,4.691114E-01,1.332382E+00,1.353207E+04,1.363767E+03,6.982167E-01,1.336520E-01,7.842505E+04,3.496114E+04,4.047309E+00,3.429384E+00,5.307597E+03,1.173317E+03,2.739377E-01,1.149920E-01,1.081313E+05,4.157603E+04,5.579069E+00,4.074508E+00,9.809739E+03,9.970934E+02,5.061866E-01,9.771472E-02,9.700588E+03,1.225477E+03,5.005542E-01,1.200964E-01,1.527343E+04,6.321058E+03,7.880963E-01,6.195766E-01,1.523487E+04,0.000000E+00,7.861068E-01,0.000000E+00,3.192856E+04,9.444190E+03,1.647885E+00,9.256592E-01,5.233861E+03,1.184789E+04,2.701319E-01,1.162986E+00
08:00:00,1.100106E+05,0.000000E+00,5.676076E+00,0.000000E+00,1.010681E+04,1.681680E+03,5.215165E-01,1.648038E-01,1.987381E+04,7.847156E+03,1.025413E+00,7.691719E-01,1.982982E+04,1.483892E+03,1.023143E+00,1.454225E-01,4.906229E+04,1.564437E+04,2.532012E+00,1.533371E+00,9.089475E+03,1.381092E+04,4.690958E-01,1.355600E+00,1.353185E+04,1.381220E+03,6.982063E-01,1.353607E-01,7.842290E+04,3.734297E+04,4.047218E+00,3.663231E+00,5.307432E+03,1.236601E+03,2.739299E-01,1.211960E-01,1.081301E+05,4.181842E+04,5.579018E+00,4.098210E+00,9.809660E+03,1.012925E+03,5.061830E-01,9.926546E-02,9.700534E+03,1.241592E+03,5.005518E-01,1.216744E-01,1.527334E+04,6.367683E+03,7.880925E-01,6.241468E-01,1.523479E+04,0.000000E+00,7.861030E-01,0.000000E+00,3.192785E+04,9.650173E+03,1.647854E+00,9.458437E-01,5.233722E+03,1.208091E+04,2.701255E-01,1.185909E+00
08:10:00,1.100096E+05,0.000000E+00,5.676027E+00,0.000000E+00,1.010675E+04,1.692206E+03,5.215132E-01,1.658331E-01,1.987362E+04,7.899205E+03,1.025403E+00,7.742724E-01,1.982963E+04,1.515215E+03,1.023134E+00,1.484908E-01,4.906128E+04,1.584737E+04,2.531966E+00,1.553274E+00,9.089199E+03,1.405250E+04,4.690830E-01,1.379343E+00,1.353166E+04,1.400387E+03,6.981974E-01,1.372378E-01,7.842138E+04,3.974683E+04,4.047151E+00,3.899267E+00,5.307290E+03,1.301869E+03,2.739232E-01,1.275947E-01,1.081292E+05,4.207411E+04,5.578977E+00,4.123237E+00,9.809593E+03,1.029300E+03,5.061797E-01,1.008694E-01,9.700490E+03,1.258931E+03,5.005498E-01,1.233726E-01,1.527328E+04,6.412616E+03,7.880895E-01,6.285516E-01,1.523472E+04,4.012826E+00,7.861000E-01,3.955414E-04,3.192731E+04,9.856050E+03,1.647830E+00,9.660196E-01,5.233605E+03,1.231890E+04,2.701201E-01,1.209304E+00
