Time,THERMAL ZONE 1:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 12::Des Heat Load [W],THERMAL ZONE 12:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 12::Des Heat Mass Flow [kg/s],THERMAL ZONE 12:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 13:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 13:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 13:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 13:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 14:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 14:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 14:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 14:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 15:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 15:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 15:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 15:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load [W],THERMAL ZONE 2:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2::Des Heat Mass Flow [kg/s],THERMAL ZONE 2:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7::Des Heat Load [W],THERMAL ZONE 7:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7::Des Heat Mass Flow [kg/s],THERMAL ZONE 7:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:BELEM ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:BELEM ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
18:40:00,2.665404E+03,1.792300E+04,1.375783E-01,1.757619E+00,2.933573E+02,4.343241E+04,1.514183E-02,4.269269E+00,1.047081E+02,3.003744E+04,5.404544E-03,2.945676E+00,0.000000E+00,2.214648E+04,0.000000E+00,2.174744E+00,7.236812E+00,3.685822E+03,3.735257E-04,3.612447E-01,4.729453E+00,1.257505E+04,2.441070E-04,1.232466E+00,4.530716E+01,2.403246E+04,2.338525E-03,2.355774E+00,0.000000E+00,1.632522E+04,0.000000E+00,1.602934E+00,3.465378E+02,1.663865E+03,1.788833E-02,1.630645E-01,2.675348E+03,2.446171E+03,1.381020E-01,2.397080E-01,1.635517E+03,2.788721E+04,8.442055E-02,2.733326E+00,2.098170E+02,2.640676E+04,1.082971E-02,2.589518E+00,0.000000E+00,2.057014E+04,0.000000E+00,2.019846E+00,9.094818E+00,3.119044E+03,4.694273E-04,3.056778E-01,1.276083E+02,8.798253E+03,6.586451E-03,8.622575E-01
18:50:00,2.639165E+03,1.767481E+04,1.362240E-01,1.733276E+00,2.679427E+02,4.305527E+04,1.383000E-02,4.232147E+00,5.237618E+01,2.972212E+04,2.703415E-03,2.914751E+00,0.000000E+00,2.172541E+04,0.000000E+00,2.133361E+00,3.623872E+00,3.627804E+03,1.870450E-04,3.555584E-01,2.416953E+00,1.252807E+04,1.247491E-04,1.227860E+00,2.267293E+01,2.407688E+04,1.170261E-03,2.360127E+00,0.000000E+00,1.594393E+04,0.000000E+00,1.565459E+00,3.400552E+02,1.625291E+03,1.755367E-02,1.592838E-01,2.675372E+03,2.395339E+03,1.381032E-01,2.347262E-01,1.609360E+03,2.791199E+04,8.307042E-02,2.735755E+00,1.844256E+02,2.610843E+04,9.519118E-03,2.560260E+00,0.000000E+00,2.016432E+04,0.000000E+00,1.979965E+00,4.549678E+00,3.069150E+03,2.348307E-04,3.007879E-01,1.278371E+02,8.750355E+03,6.598263E-03,8.575629E-01
19:00:00,2.612838E+03,1.744059E+04,1.348653E-01,1.710305E+00,2.425211E+02,4.264345E+04,1.251782E-02,4.191613E+00,0.000000E+00,2.941947E+04,0.000000E+00,2.885068E+00,0.000000E+00,2.130115E+04,0.000000E+00,2.091666E+00,0.000000E+00,3.579505E+03,0.000000E+00,3.508248E-01,0.000000E+00,1.247384E+04,0.000000E+00,1.222544E+00,0.000000E+00,2.410946E+04,0.000000E+00,2.363319E+00,0.000000E+00,1.556063E+04,0.000000E+00,1.527790E+00,3.335664E+02,1.596012E+03,1.721869E-02,1.564143E-01,2.675389E+03,2.340990E+03,1.381041E-01,2.293998E-01,1.583141E+03,2.792843E+04,8.171714E-02,2.737365E+00,1.590292E+02,2.582707E+04,8.208259E-03,2.532668E+00,0.000000E+00,1.975744E+04,0.000000E+00,1.939980E+00,0.000000E+00,3.029528E+03,0.000000E+00,2.969052E-01,1.280614E+02,8.699546E+03,6.609838E-03,8.525831E-01
19:10:00,2.612523E+03,1.722490E+04,1.348493E-01,1.689150E+00,2.428131E+02,4.224389E+04,1.253287E-02,4.152282E+00,0.000000E+00,2.913869E+04,0.000000E+00,2.857532E+00,0.000000E+00,2.090236E+04,0.000000E+00,2.052473E+00,0.000000E+00,3.538816E+03,0.000000E+00,3.468374E-01,0.000000E+00,1.241788E+04,0.000000E+00,1.217059E+00,0.000000E+00,2.413302E+04,0.000000E+00,2.365628E+00,0.000000E+00,1.520140E+04,0.000000E+00,1.492486E+00,3.335964E+02,1.572816E+03,1.722022E-02,1.541412E-01,2.675399E+03,2.287641E+03,1.381046E-01,2.241714E-01,1.582962E+03,2.793839E+04,8.170803E-02,2.738341E+00,1.593477E+02,2.556932E+04,8.224686E-03,2.507392E+00,0.000000E+00,1.937618E+04,0.000000E+00,1.902513E+00,0.000000E+00,2.997125E+03,0.000000E+00,2.937299E-01,1.282776E+02,8.650161E+03,6.620998E-03,8.477429E-01
19:20:00,2.612016E+03,1.701916E+04,1.348234E-01,1.668972E+00,2.426860E+02,4.185584E+04,1.252631E-02,4.114089E+00,0.000000E+00,2.887165E+04,0.000000E+00,2.831344E+00,0.000000E+00,2.052289E+04,0.000000E+00,2.015181E+00,0.000000E+00,3.502247E+03,0.000000E+00,3.432537E-01,0.000000E+00,1.236055E+04,0.000000E+00,1.211439E+00,0.000000E+00,2.414693E+04,0.000000E+00,2.366991E+00,0.000000E+00,1.485932E+04,0.000000E+00,1.458869E+00,3.335271E+02,1.551958E+03,1.721667E-02,1.520974E-01,2.675401E+03,2.235752E+03,1.381047E-01,2.190861E-01,1.582560E+03,2.794137E+04,8.168752E-02,2.738633E+00,1.592300E+02,2.532606E+04,8.218615E-03,2.483539E+00,0.000000E+00,1.901369E+04,0.000000E+00,1.866891E+00,0.000000E+00,2.968064E+03,0.000000E+00,2.908824E-01,1.284746E+02,8.602502E+03,6.631168E-03,8.430719E-01
19:30:00,2.611555E+03,1.682135E+04,1.348000E-01,1.649571E+00,2.427596E+02,4.147904E+04,1.253011E-02,4.077008E+00,0.000000E+00,2.861451E+04,0.000000E+00,2.806129E+00,0.000000E+00,2.016008E+04,0.000000E+00,1.979528E+00,0.000000E+00,3.468076E+03,0.000000E+00,3.399052E-01,0.000000E+00,1.230216E+04,0.000000E+00,1.205716E+00,0.000000E+00,2.415078E+04,0.000000E+00,2.367367E+00,0.000000E+00,1.453224E+04,0.000000E+00,1.426728E+00,3.335070E+02,1.532140E+03,1.721566E-02,1.501554E-01,2.675394E+03,2.185739E+03,1.381043E-01,2.141847E-01,1.582252E+03,2.793701E+04,8.167187E-02,2.738205E+00,1.593251E+02,2.509358E+04,8.223525E-03,2.460742E+00,0.000000E+00,1.866727E+04,0.000000E+00,1.832851E+00,0.000000E+00,2.940719E+03,0.000000E+00,2.882028E-01,1.286501E+02,8.556811E+03,6.640222E-03,8.385938E-01
19:40:00,2.611087E+03,1.663059E+04,1.347762E-01,1.630862E+00,2.427690E+02,4.111337E+04,1.253060E-02,4.041024E+00,0.000000E+00,2.836527E+04,0.000000E+00,2.781687E+00,0.000000E+00,1.981247E+04,0.000000E+00,1.945370E+00,0.000000E+00,3.435353E+03,0.000000E+00,3.366983E-01,0.000000E+00,1.224296E+04,0.000000E+00,1.199913E+00,0.000000E+00,2.414437E+04,0.000000E+00,2.366738E+00,0.000000E+00,1.421941E+04,0.000000E+00,1.395988E+00,3.334771E+02,1.512880E+03,1.721414E-02,1.482680E-01,2.675381E+03,2.137853E+03,1.381037E-01,2.094917E-01,1.581943E+03,2.792515E+04,8.165616E-02,2.737043E+00,1.593536E+02,2.487017E+04,8.224993E-03,2.438835E+00,0.000000E+00,1.833579E+04,0.000000E+00,1.800278E+00,0.000000E+00,2.914346E+03,0.000000E+00,2.856184E-01,1.288024E+02,8.513217E+03,6.648084E-03,8.343214E-01
19:50:00,2.610631E+03,1.644649E+04,1.347530E-01,1.612806E+00,2.427686E+02,4.075891E+04,1.253058E-02,4.006144E+00,0.000000E+00,2.812263E+04,0.000000E+00,2.757891E+00,0.000000E+00,1.947918E+04,0.000000E+00,1.912619E+00,0.000000E+00,3.403475E+03,0.000000E+00,3.335742E-01,0.000000E+00,1.218312E+04,0.000000E+00,1.194048E+00,0.000000E+00,2.412780E+04,0.000000E+00,2.365113E+00,0.000000E+00,1.392048E+04,0.000000E+00,1.366614E+00,3.334496E+02,1.493930E+03,1.721274E-02,1.464111E-01,2.675365E+03,2.092225E+03,1.381029E-01,2.050200E-01,1.581654E+03,2.790587E+04,8.164147E-02,2.735154E+00,1.593760E+02,2.465480E+04,8.226150E-03,2.417715E+00,0.000000E+00,1.801863E+04,0.000000E+00,1.769113E+00,0.000000E+00,2.888522E+03,0.000000E+00,2.830878E-01,1.289294E+02,8.471778E+03,6.654639E-03,8.302601E-01
20:00:00,2.610191E+03,1.626881E+04,1.347306E-01,1.595380E+00,2.427534E+02,4.041594E+04,1.252980E-02,3.972397E+00,0.000000E+00,2.788577E+04,0.000000E+00,2.734663E+00,0.000000E+00,1.915971E+04,0.000000E+00,1.881226E+00,0.000000E+00,3.372067E+03,0.000000E+00,3.304961E-01,0.000000E+00,1.212280E+04,0.000000E+00,1.188136E+00,0.000000E+00,2.410136E+04,0.000000E+00,2.362521E+00,0.000000E+00,1.363534E+04,0.000000E+00,1.338595E+00,3.334235E+02,1.475175E+03,1.721141E-02,1.445731E-01,2.675349E+03,2.048908E+03,1.381020E-01,2.007750E-01,1.581383E+03,2.787947E+04,8.162769E-02,2.732565E+00,1.593891E+02,2.444682E+04,8.226830E-03,2.397320E+00,0.000000E+00,1.771548E+04,0.000000E+00,1.739325E+00,0.000000E+00,2.863008E+03,0.000000E+00,2.805875E-01,1.290296E+02,8.432501E+03,6.659810E-03,8.264109E-01
20:10:00,2.609769E+03,1.609375E+04,1.347091E-01,1.578211E+00,2.427242E+02,4.007434E+04,1.252830E-02,3.938785E+00,0.000000E+00,2.765022E+04,0.000000E+00,2.711563E+00,0.000000E+00,1.884602E+04,0.000000E+00,1.850402E+00,0.000000E+00,3.340483E+03,0.000000E+00,3.274006E-01,0.000000E+00,1.206099E+04,0.000000E+00,1.182077E+00,0.000000E+00,2.406475E+04,0.000000E+00,2.358931E+00,0.000000E+00,1.335633E+04,0.000000E+00,1.311182E+00,3.333988E+02,1.456216E+03,1.721015E-02,1.427152E-01,2.675333E+03,2.007025E+03,1.381012E-01,1.966705E-01,1.581128E+03,2.784581E+04,8.161474E-02,2.729266E+00,1.593952E+02,2.424202E+04,8.227145E-03,2.377238E+00,0.000000E+00,1.741853E+04,0.000000E+00,1.710147E+00,0.000000E+00,2.837284E+03,0.000000E+00,2.780665E-01,1.291023E+02,8.394484E+03,6.663565E-03,8.226852E-01
20:20:00,2.609370E+03,1.592125E+04,1.346887E-01,1.561293E+00,2.426821E+02,3.973470E+04,1.252613E-02,3.905365E+00,0.000000E+00,2.741561E+04,0.000000E+00,2.688554E+00,0.000000E+00,1.853793E+04,0.000000E+00,1.820127E+00,0.000000E+00,3.308567E+03,0.000000E+00,3.242727E-01,0.000000E+00,1.199783E+04,0.000000E+00,1.175887E+00,0.000000E+00,2.401859E+04,0.000000E+00,2.354406E+00,0.000000E+00,1.308350E+04,0.000000E+00,1.284374E+00,3.333753E+02,1.436979E+03,1.720895E-02,1.408299E-01,2.675320E+03,1.966560E+03,1.381005E-01,1.927048E-01,1.580889E+03,2.780543E+04,8.160259E-02,2.725309E+00,1.593951E+02,2.404006E+04,8.227140E-03,2.357432E+00,0.000000E+00,1.712767E+04,0.000000E+00,1.681567E+00,0.000000E+00,2.811260E+03,0.000000E+00,2.755162E-01,1.291469E+02,8.357697E+03,6.665865E-03,8.190801E-01
20:30:00,2.608993E+03,1.575132E+04,1.346695E-01,1.544627E+00,2.426285E+02,3.939760E+04,1.252336E-02,3.872196E+00,0.000000E+00,2.718181E+04,0.000000E+00,2.665626E+00,0.000000E+00,1.823539E+04,0.000000E+00,1.790398E+00,0.000000E+00,3.276259E+03,0.000000E+00,3.211062E-01,0.000000E+00,1.193346E+04,0.000000E+00,1.169578E+00,0.000000E+00,2.396359E+04,0.000000E+00,2.349014E+00,0.000000E+00,1.281690E+04,0.000000E+00,1.258178E+00,3.333530E+02,1.417476E+03,1.720782E-02,1.389186E-01,2.675310E+03,1.927467E+03,1.381000E-01,1.888738E-01,1.580665E+03,2.775895E+04,8.159119E-02,2.720753E+00,1.593896E+02,2.384077E+04,8.226856E-03,2.337888E+00,0.000000E+00,1.684290E+04,0.000000E+00,1.653586E+00,0.000000E+00,2.784921E+03,0.000000E+00,2.729348E-01,1.291655E+02,8.322097E+03,6.666825E-03,8.155913E-01
20:40:00,2.608637E+03,1.558409E+04,1.346514E-01,1.528226E+00,2.425650E+02,3.906368E+04,1.252009E-02,3.839340E+00,0.000000E+00,2.694888E+04,0.000000E+00,2.642781E+00,0.000000E+00,1.793849E+04,0.000000E+00,1.761224E+00,0.000000E+00,3.243554E+03,0.000000E+00,3.179007E-01,0.000000E+00,1.186804E+04,0.000000E+00,1.163166E+00,0.000000E+00,2.390050E+04,0.000000E+00,2.342829E+00,0.000000E+00,1.255667E+04,0.000000E+00,1.232610E+00,3.333318E+02,1.397740E+03,1.720674E-02,1.369843E-01,2.675302E+03,1.889703E+03,1.380996E-01,1.851729E-01,1.580454E+03,2.770699E+04,8.158047E-02,2.715659E+00,1.593792E+02,2.364411E+04,8.226320E-03,2.318603E+00,0.000000E+00,1.656432E+04,0.000000E+00,1.626212E+00,0.000000E+00,2.758287E+03,0.000000E+00,2.703246E-01,1.291606E+02,8.287642E+03,6.666571E-03,8.122147E-01
20:50:00,2.608302E+03,1.541969E+04,1.346344E-01,1.512102E+00,2.424929E+02,3.873359E+04,1.251637E-02,3.806861E+00,0.000000E+00,2.671695E+04,0.000000E+00,2.620035E+00,0.000000E+00,1.764738E+04,0.000000E+00,1.732618E+00,0.000000E+00,3.210481E+03,0.000000E+00,3.146593E-01,0.000000E+00,1.180171E+04,0.000000E+00,1.156665E+00,0.000000E+00,2.383009E+04,0.000000E+00,2.335926E+00,0.000000E+00,1.230299E+04,0.000000E+00,1.207685E+00,3.333117E+02,1.377816E+03,1.720571E-02,1.350317E-01,2.675297E+03,1.853218E+03,1.380993E-01,1.815975E-01,1.580256E+03,2.765016E+04,8.157040E-02,2.710090E+00,1.593644E+02,2.345013E+04,8.225557E-03,2.299579E+00,0.000000E+00,1.629205E+04,0.000000E+00,1.599460E+00,0.000000E+00,2.731403E+03,0.000000E+00,2.676899E-01,1.291344E+02,8.254291E+03,6.665219E-03,8.089463E-01
21:00:00,2.607986E+03,1.525828E+04,1.346183E-01,1.496273E+00,2.424137E+02,3.840795E+04,1.251228E-02,3.774820E+00,0.000000E+00,2.648625E+04,0.000000E+00,2.597410E+00,0.000000E+00,1.736225E+04,0.000000E+00,1.704601E+00,0.000000E+00,3.177096E+03,0.000000E+00,3.113871E-01,0.000000E+00,1.173465E+04,0.000000E+00,1.150092E+00,0.000000E+00,2.375311E+04,0.000000E+00,2.328380E+00,0.000000E+00,1.205602E+04,0.000000E+00,1.183420E+00,3.332926E+02,1.357753E+03,1.720473E-02,1.330653E-01,2.675294E+03,1.817967E+03,1.380992E-01,1.781430E-01,1.580070E+03,2.758908E+04,8.156094E-02,2.704103E+00,1.593456E+02,2.325889E+04,8.224586E-03,2.280825E+00,0.000000E+00,1.602625E+04,0.000000E+00,1.573343E+00,0.000000E+00,2.704326E+03,0.000000E+00,2.650362E-01,1.290892E+02,8.222006E+03,6.662887E-03,8.057824E-01
21:10:00,2.607689E+03,1.509636E+04,1.346031E-01,1.480392E+00,2.423286E+02,3.807663E+04,1.250789E-02,3.742221E+00,0.000000E+00,2.625304E+04,0.000000E+00,2.574538E+00,0.000000E+00,1.707548E+04,0.000000E+00,1.676423E+00,0.000000E+00,3.143055E+03,0.000000E+00,3.080508E-01,0.000000E+00,1.166585E+04,0.000000E+00,1.143349E+00,0.000000E+00,2.366946E+04,0.000000E+00,2.320180E+00,0.000000E+00,1.180825E+04,0.000000E+00,1.159078E+00,3.332744E+02,1.337229E+03,1.720380E-02,1.310538E-01,2.675293E+03,1.783013E+03,1.380991E-01,1.747176E-01,1.579895E+03,2.752373E+04,8.155204E-02,2.697697E+00,1.593231E+02,2.306672E+04,8.223423E-03,2.261979E+00,0.000000E+00,1.575935E+04,0.000000E+00,1.547118E+00,0.000000E+00,2.676739E+03,0.000000E+00,2.623325E-01,1.290272E+02,8.189858E+03,6.659686E-03,8.026320E-01
21:20:00,2.607406E+03,1.493399E+04,1.345887E-01,1.464468E+00,2.422386E+02,3.774020E+04,1.250325E-02,3.709121E+00,0.000000E+00,2.601745E+04,0.000000E+00,2.551432E+00,0.000000E+00,1.678718E+04,0.000000E+00,1.648095E+00,0.000000E+00,3.108395E+03,0.000000E+00,3.046537E-01,0.000000E+00,1.159548E+04,0.000000E+00,1.136452E+00,0.000000E+00,2.357984E+04,0.000000E+00,2.311394E+00,0.000000E+00,1.155977E+04,0.000000E+00,1.134666E+00,3.332571E+02,1.316322E+03,1.720292E-02,1.290047E-01,2.675294E+03,1.748327E+03,1.380992E-01,1.713184E-01,1.579730E+03,2.745463E+04,8.154366E-02,2.690925E+00,1.592969E+02,2.287359E+04,8.222071E-03,2.243039E+00,0.000000E+00,1.549139E+04,0.000000E+00,1.520791E+00,0.000000E+00,2.648666E+03,0.000000E+00,2.595812E-01,1.289515E+02,8.157821E+03,6.655779E-03,7.994923E-01
21:30:00,2.607137E+03,1.477130E+04,1.345750E-01,1.448512E+00,2.421441E+02,3.739914E+04,1.249837E-02,3.675563E+00,0.000000E+00,2.577967E+04,0.000000E+00,2.528112E+00,0.000000E+00,1.649748E+04,0.000000E+00,1.619629E+00,0.000000E+00,3.073172E+03,0.000000E+00,3.012013E-01,0.000000E+00,1.152371E+04,0.000000E+00,1.129417E+00,0.000000E+00,2.348487E+04,0.000000E+00,2.302084E+00,0.000000E+00,1.131065E+04,0.000000E+00,1.110192E+00,3.332405E+02,1.295084E+03,1.720207E-02,1.269232E-01,2.675296E+03,1.713865E+03,1.380993E-01,1.679413E-01,1.579575E+03,2.738226E+04,8.153577E-02,2.683832E+00,1.592672E+02,2.267956E+04,8.220542E-03,2.224010E+00,0.000000E+00,1.522246E+04,0.000000E+00,1.494367E+00,0.000000E+00,2.620155E+03,0.000000E+00,2.567870E-01,1.288628E+02,8.125862E+03,6.651202E-03,7.963604E-01
21:40:00,2.606882E+03,1.460844E+04,1.345621E-01,1.432539E+00,2.420460E+02,3.705387E+04,1.249331E-02,3.641591E+00,0.000000E+00,2.553994E+04,0.000000E+00,2.504601E+00,0.000000E+00,1.620654E+04,0.000000E+00,1.591041E+00,0.000000E+00,3.037448E+03,0.000000E+00,2.977000E-01,0.000000E+00,1.145068E+04,0.000000E+00,1.122259E+00,0.000000E+00,2.338514E+04,0.000000E+00,2.292308E+00,0.000000E+00,1.106103E+04,0.000000E+00,1.085668E+00,3.332246E+02,1.273576E+03,1.720126E-02,1.248152E-01,2.675299E+03,1.679594E+03,1.380994E-01,1.645828E-01,1.579429E+03,2.730706E+04,8.152834E-02,2.676462E+00,1.592359E+02,2.248469E+04,8.218924E-03,2.204900E+00,0.000000E+00,1.495265E+04,0.000000E+00,1.467857E+00,0.000000E+00,2.591256E+03,0.000000E+00,2.539547E-01,1.287620E+02,8.093958E+03,6.645997E-03,7.932338E-01
21:50:00,2.606642E+03,1.444554E+04,1.345498E-01,1.416563E+00,2.419451E+02,3.670480E+04,1.248811E-02,3.607247E+00,0.000000E+00,2.529850E+04,0.000000E+00,2.480921E+00,0.000000E+00,1.591452E+04,0.000000E+00,1.562348E+00,0.000000E+00,3.001290E+03,0.000000E+00,2.941560E-01,0.000000E+00,1.137654E+04,0.000000E+00,1.114993E+00,0.000000E+00,2.328119E+04,0.000000E+00,2.282119E+00,0.000000E+00,1.081093E+04,0.000000E+00,1.061098E+00,3.332095E+02,1.251851E+03,1.720048E-02,1.226859E-01,2.675304E+03,1.645483E+03,1.380997E-01,1.612400E-01,1.579291E+03,2.722941E+04,8.152134E-02,2.668851E+00,1.592025E+02,2.228908E+04,8.217202E-03,2.185716E+00,0.000000E+00,1.468207E+04,0.000000E+00,1.441272E+00,0.000000E+00,2.562018E+03,0.000000E+00,2.510892E-01,1.286500E+02,8.062084E+03,6.640220E-03,7.901101E-01
22:00:00,2.606414E+03,1.428277E+04,1.345382E-01,1.400600E+00,2.418420E+02,3.635230E+04,1.248278E-02,3.572565E+00,0.000000E+00,2.505560E+04,0.000000E+00,2.457098E+00,0.000000E+00,1.562157E+04,0.000000E+00,1.533564E+00,0.000000E+00,2.964758E+03,0.000000E+00,2.905755E-01,0.000000E+00,1.130144E+04,0.000000E+00,1.107632E+00,0.000000E+00,2.317351E+04,0.000000E+00,2.271563E+00,0.000000E+00,1.056051E+04,0.000000E+00,1.036497E+00,3.331951E+02,1.229959E+03,1.719974E-02,1.205403E-01,2.675309E+03,1.611502E+03,1.380999E-01,1.579100E-01,1.579162E+03,2.714966E+04,8.151475E-02,2.661035E+00,1.591671E+02,2.209282E+04,8.215376E-03,2.166468E+00,0.000000E+00,1.441082E+04,0.000000E+00,1.414621E+00,0.000000E+00,2.532489E+03,0.000000E+00,2.481951E-01,1.285280E+02,8.030221E+03,6.633921E-03,7.869875E-01
22:10:00,2.606199E+03,1.183443E+04,1.345272E-01,1.160510E+00,2.417371E+02,3.074335E+04,1.247737E-02,3.008902E+00,0.000000E+00,2.093429E+04,0.000000E+00,2.049777E+00,0.000000E+00,1.318198E+04,0.000000E+00,1.288114E+00,0.000000E+00,2.455417E+03,0.000000E+00,2.406550E-01,0.000000E+00,9.386600E+03,0.000000E+00,9.199622E-01,0.000000E+00,2.064220E+04,0.000000E+00,1.995182E+00,0.000000E+00,8.696067E+03,0.000000E+00,8.534951E-01,3.331813E+02,1.015841E+03,1.719903E-02,9.955595E-02,2.675315E+03,1.328758E+03,1.381002E-01,1.302041E-01,1.579039E+03,2.495557E+04,8.150854E-02,2.397517E+00,1.591299E+02,1.832892E+04,8.213453E-03,1.797371E+00,0.000000E+00,1.207268E+04,0.000000E+00,1.181411E+00,0.000000E+00,2.098110E+03,0.000000E+00,2.056240E-01,1.283967E+02,6.678579E+03,6.627145E-03,6.545223E-01
